,title,description,directed_by,written_by,produced_by,starring,cinematography,edited_by,release_date,country,language
2392,Shyama Kabya,"Filming was done in phases in various locations of Keraniganj, Manikganj, Tangail and Sundarbans.[3]",Badrul Anam Saud,Badrul Anam Saud,"Suborna Mustafa, Badrul Anam Saud","Shohel Mondal, Neelanjona Neela, Intekhab Dinar, Shahadat Hossain, Shaju Khadem, Nowrin Hasan Khan Jenny",Ishtiaque Hossain,Badrul Anam Saud,3 May 2024,Bangladesh,Bengali
2393,Sicilian Letters,"Sicilian Letters (Sicilian: Iddu – L'ultimo padrino, lit. 'He – The Last Godfather') is a 2024 crime drama film written and directed by Fabio Grassadonia and Antonio Piazza. The film stars Elio Germano as Sicilian Mafia boss Matteo Messina Denaro and Toni Servillo as Catello, an operative in the Italian secret service.[2]","Fabio Grassadonia, Antonio Piazza","Fabio Grassadonia, Antonio Piazza","Nicola Giuliano, Francesca Cima, Carlotta Calori, Viola Prestieri","Toni Servillo, Elio Germano",Luca Bigazzi,Paola Freddi,5 September 2024(Venice),"Italy, France","Italian, Sicilian"
2394,Siddharth Roy,Siddharth Roy is a 2024 Indian Telugu-language romantic drama film written and directed by V. Yeshasvi. The film features Deepak Saroj and Tanvi Negi in lead roles.[1],V. Yeshasvi,V. Yeshasvi,Jaya Adapaka,"Deepak Saroj, Tanvi Negi, Gaurav Mahaur",Shyam K. Naidu,Prawin Pudi,23 February 2024,India,Telugu
2395,The Sidemen Story,The Sidemen Story at IMDb,Luke Hyams,,"Sophie Bagha, Sunita Mirchandani, Aaron O'Neill, Jordan Schwarzenberger, Sam Uwins","KSI, Miniminter, Zerkaa, Behzinga, Vikkstar, W2S, TBJZL",Johnny Sachon,Tristan Lancey,4 February 2024,United Kingdom,English
2396,The Signature,"The Signature is a 2024 Hindi-language drama film directed by Gajendra Ahire and produced by K. C. Bokadia and Anupam Kher Studio.[1][2] It is a Hindi adaptation of the National Award-winning 2013 Marathi film Anumati, which originally starred Vikram Gokhale.[3] The Hindi remake features Anupam Kher in the lead role,[4] with Mahima Chaudhry,[5][6] Ranvir Shorey, Annu Kapoor, Manoj Joshi, and Neena Kulkarni in supporting roles. The film was premiered on 4 October 2024, on the streaming platform ZEE5 and had an early screening at the Namaste Vietnam Festival in 2023.[3]",Gajendra Ahire,,"K. C. Bokadia, Anupam Kher","Anupam Kher, Mahima Chaudhry, Ranvir Shorey, Annu Kapoor, Manoj Joshi, Neena Kulkarni",Krishna Soren,Anant Kamath,4 October 2024,India,Hindi
2397,Sihina Nelum Mal,"The film is based on the life trajectory of a happily married young couple named Sahan and Nayomi, who live in an apartment. However, things take a backseat for them when they face growing societal pressure without bearing a child despite being in marriage for more than six years.[5][6]",Shameera Rangana Naotunna,Shameera Rangana Naotunna,Waruna Arambage,"Hemal Ranasinghe, Dusheni Miyurangi, Umali Thilakarathne",Vishwajith Karunaratne,Ravindra Guruge,23 August 2024,Sri Lanka,Sinhala
2398,Sihina Sameekarana,"This is the maiden cinema direction by Sasika Herath, who previously worked as an assistant film director for long period of time.[13] In 2019, Herath met Professor Charith Jayathilake and discussed about an educational film.[2] Along with that intention, Herath asked Dharshana Vidya Aravinda to write the screenplay.[6] Chandana Jayasinghe is the cinematographer, Ajith Ramanayake is the editor[14] and Chinthaka Jayakodi is the music director. Indika Dharmathilaka contributed as the assistant director whereas Sasika Ruwan Marasinghe is the sound designer and both art direction and costume designed by Piyatissa Akuramboda. Priyantha Vanninayake is the makeup artist and Ananda Bandara made color combination. Production Mixing with Duminda Perera and Harendra Perera.[15] Upul Shantha Sannasgala is the lyricist, where Harshana Dissanayake, Nelka Thilini and Sujeewa Jagoda made background vocals.[3]","Sasika Herath, [, 2, ]",Dharshana Vidya Aravinda,"Prof. Charith Jayathilaka, Dammika Geekianage","Sajitha Anthony, Kasuni Kavindi, Ashan Dias, Maureen Charuni, Randika Gunathilake",Chandana Jayasinghe,Ajith Ramanayake,17 May 20241,Sri Lanka,Sinhala
2399,Sihinayaki Adare,"The film revolves around Rehan and Jennifer, who married without the interest, but face many challenges in their disturbing change of lives.[5]","Sarov Shanmugam, Donald Jayantha",,"Raja Sadesh Kumar, [, 1, ], Srimathi Sadesh Kumar","Hemal Ranasinghe, Pooja Umashankar, Uddika Premarathna, Sheshadri Priyasad",Vignesh Vasu,Ashok Kumar,18 January 2024,Sri Lanka,Sinhala
2400,Sikandar Ka Muqaddar,"Sikandar Ka Muqaddar (transl. The Fate of Sikandar) is a 2024 Indian Hindi-language heist thriller film directed by Neeraj Pandey, starring Jimmy Sheirgill, Avinash Tiwary, Tamannaah Bhatia, Rajeev Mehta and Divya Dutta. The film is produced by Shital Bhatia under the banner of Friday Storytellers.[2][3] It was released on Netflix on 29 November 2024 to mixed reviews from critics.[4][5]",Neeraj Pandey,,Shital Bhatia,"Avinash Tiwary, Tamannaah Bhatia, Jimmy Shergill, Rajeev Mehta, Divya Dutta",Arvind Singh,Praveen Kathikuloth,29 November 2024,India,Hindi
2401,Silence 2: The Night Owl Bar Shootout,"Silence 2: The Night Owl Bar Shootout is a 2024 Indian Hindi-language mystery thriller film directed by Aban Bharucha Deohans. The film stars Manoj Bajpayee, Prachi Desai and Parul Gulati (in her Hindi film debut) in lead roles.[1] It is the sequel to Silence...Can You Hear It? (2021).[2][3]",Aban Bharucha Deohans,Aban Bharucha Deohans,"Zee Studios, Kiran Deohans","Manoj Bajpayee, Prachi Desai, Sahil Vaid, Vaquar Shaikh",Pooja Gupte,Sandeep Kumar Sethy,16 April 2024,India,Hindi
2402,The Silence of Marcos Tremmer,"A co-production between Spain, the Dominican Republic, Uruguay and Chile,[4] the film premiered on November 29, 2024, at the 39th Mar del Plata International Film Festival.[5]",Miguel García de la Calera,"Javier Dampierre, Ricardo Urroz","Matias Cardone, Pedro José de la Fuente García, Hans García, Carlos Hansen, Federico Moreira, Adolfo López Sojo","Benjamín Vicuña, Adriana Ugarte",Analia Pollio,Damian Tetelbaum,"November 29, 2024(Mar del Plata)","Spain, Dominican Republic, Uruguay, Chile",Spanish
2403,Silent,"Silent is a 2024 Indian Tamil-language crime mystery thriller film written and directed by Ganesha Pandi. The film stars Ganesha Pandi and Samaya Murali, Aradhya , Murali Radhakrishnan .The film was produced by S Ram Prakash under the banner of SR Dream Studios.",Ganesha Pandi,Ganesha Pandi,S Ram Prakash,"Ganesha Pandi, Namitha Marimuthu, Aaradhya, T. Samaya Murali, Murali Ramakrishnan","Seyon Muthu, Ganesh S",Sharan Shanmugam,29 November 2024,India,Tamil
2404,Silent City Driver,"Silent City Driver (Mongolian: Чимээгүй хотын жолооч) is 2024 Mongolian drama film written and directed by Janchivdorj Sengedorj. The film follows a 32-year-old Myagmar, who after serving 14 years in prison for his involvement in a murder case, emerges to face societal rejection and health challenges from a prison beating, finding solace only in caring for stray dogs.",Janchivdorj Sengedorj,"Janchivdorj Sengedorj, Nomuunzul Turmunkh","Ganbaatar Narantsetseg, Naranbat Bayasgalan,, Bold Ganbat","Tuvshinbayar Amartuvshin, Narantsetseg Ganbaatar",Enkhbayar Enkhtur,Munkhbat Shirnen,21 November 2024(PÖFF),Mongolia,Mongolian
2405,The Silent Hour,"The Silent Hour is a 2024 American crime thriller film directed by Brad Anderson, written by Dan Hall, and starring Joel Kinnaman, Sandra Mae Frank, Mekhi Phifer, and Mark Strong.",Brad Anderson,Dan Hall,Eric Paquette,"Joel Kinnaman, Sandra Mae Frank, Mekhi Phifer, Mark Strong",Daniel Aranyó,Matt Lyon,"October 11, 2024",United States,"English, American Sign Language"
2406,Silent Love,"Aoi works as a custodian at the Yokohama College of Music. He is unable to speak after being stabbed in the throat while saving a friend, killing the assailant. One day, he saves a bandaged student, Mika, from jumping off the roof, and she leaves behind a chime. After being hit by a car and losing her eyesight, Mika is despondent about her piano career. Aoi encounters Mika again as she visits an old lecture hall to practice, helping her to access it, and she thinks him to be another piano student. After undergoing eye surgery and feeling less numbness in her arms, Mika is determined to continue her pursuit of becoming a pianist.","Eiji Uchida, [, ja, ]","Eiji Uchida, Yukiko Manabe, [, ja, ]","Tsuyoshi Matsushita, [, ja, ], Kazuhiro Yokoyama, Hiromasa Tamai, Tomoharu Kusunoki","Ryosuke Yamada, Minami Hamabe","Shin'ya Kimura, [, ja, ]",,"January 26, 2024",Japan,Japanese
2407,The Silent Planet,"The Silent Planet (full on-screen title: The Silent Planet or The Sad Dreams of Earthlings) is a Canadian science fiction film, directed by Jeffrey St. Jules and released in 2024.[1]",Jeffrey St. Jules,Jeffrey St. Jules,"Andrew Bronfman, Mark O'Neill","Elias Koteas, Briana Middleton",Paul Sarossy,"Tiffany Beaudin, Jeffrey St. Jules","July 24, 2024(Fantasia)",Canada,English
2408,Sima's Song,"Sadat made the film in 2024 while exiled from Afghanistan following Taliban control in 2021.[2][4] As a result, she filmed it in Athens in November 2023 and edited it in Barcelona instead.[3][5]",Roya Sadat,"Roya Sadat, Aziz Deildar, Roelof Jan Minneboo","Alba Sotorra, Frank Hoeve, Maeva Savinien, Stefano Centini","Mozdah Jamalzadah, Niloufar Koukhani, Max Grosse, Nelofer Pazira, Leena Alam, Aziz Deildaar, Paeman Arianfar, Halima Ahmadi",Ton Peters,,2024,Afghanistan,
2409,Simbaa,"Simbaa is a 2024 Indian Telugu-language crime thriller film directed by Murali Manohar and written by Sampath Nandi. Produced by Sampath Nandi Team Works and Raj Dasari Productions, the film features Jagapathi Babu and Anasuya Bharadwaj in lead roles, while Srinath Maganti, Vasishta N. Simha, and Anish Kuruvilla play supporting roles[1] Simbaa was released on 9 August 2024.[2]",Murali Manohar,Sampath Nandi,"Sampath Nandi, Dasari Rajender Reddy","Jagapathi Babu, Anasuya Bharadwaj",Krishna Prasad,Tammiraju,9 August 2024,India,Telugu
2410,Simon and Marianne,"The film premiered in June 2024 at the Sheffield DocFest in the United Kingdom,[3] and had its Canadian premiere at the Montreal International Documentary Festival.[4]","Pier-Luc Latulippe, Martin Fournier",,"Pier-Luc Latulippe, Martin Fournier","Simon Roy, Marianne Marquis-Gravel",Ariel Méthot,Jean-François Lord,"June 14, 2024(Sheffield)",Canada,French
2411,Simon of the Mountain,"Simon of the Mountain (Spanish: Simón de la montaña) is a 2024 coming-of-age drama film co-written and directed by Federico Luis in his feature directorial debut. It stars Lorenzo Ferro as a lonely young man who becomes a part of a group of disabled teenagers. It is a co-production between Argentina, Chile and Uruguay.[1] It had its world premiere at the 77th Cannes Film Festival on 15 May 2024, where it won the Critics' Week Grand Prize.[2]",Federico Luis,"Federico Luis, Tomas Murphy, Agustin Toscano",Patricio Álvarez Casado,"Lorenzo Ferro, Kiara Supini, Pehuen Pedre",Marcos Hastrup,"Tomas Murphy, Andres Medina",15 May 2024(Cannes),"Argentina, Chile, Uruguay",Spanish
2412,Simona Kossak,"The film was supported by Polish Film Institute in May 2022.[6] It was co-financed by Balapolis, Polish Film Institute and Warsaw Documentary Film Studio.[7] In October, 2023, it was reported that Sandra Drzymalska would star as Simona Kossak Also was cast Jakub Gierszał, Agata Kulesza, Borys Szyc, Olga Bołądź, Dariusz Chojnacki and Marta Stalmierska.[8] Principal photography began in fall 2023 in Podlaskie Voivodeship, and wrapped on November.[8][5][9]",Adrian Panek,Adrian Panek,"Magdalena Kaminska, Agata Szymanska","Sandra Drzymalska, Agata Kulesza, Jakub Gierszał, Borys Szyc",Jakub Stolecki,Piotr Kmiecik,"November 15, 2024",Poland,Polish
2413,Simply Johanne,"The film premiered at the 2024 Quebec City Film Festival,[2] and went into theatrical release in October 2024.[3]",Nadine Valcin,Nadine Valcin,"Josiane Blanc, Ania Jamila",,Philippe Lavalette,Katherine Asals,"September 10, 2024(FCVQ)",Canada,French
2414,Since Yesterday,"Focusing on the celebration of girl-bands and their importance to cultural history and emphasizing the value of togetherness and female solidarity, the film also shines a light on the latent misogyny  the women experienced.[3][5] The film features interviews and personal anecdotes, reflections and archival performance clips from many of the artists and is narrated by Carla Easton of Teen Canteen[6][7][8]","Blair Young, Carla J Easton, Mark Thomas, David Harron",,"Beth Allan, Sinéad Kirwan","The Mckinleys, The Ettes, Strawberry Switchblade, The Twinsets, Sunset Gun, His Latest Flame, Sophisticated Boom Boom, Hello Skinny, Lung Leg, Melody Dog, Sally Skull, The Hedrons, Carla J. Easton",,"Blair Young, Lindsay Watson",2024,Scotland,
2415,Sincerely Saul,"Living with his grandmother, Saul attempts to end his life if he can't lose his virginity by his 27th birthday.[2]",Ian Tripp,Ian Tripp,"Ryan Schafer, Ian Tripp, Alan Vazquez","Ryan Schafer, Mickey Faerch, Augie Duke, Karl Backus, Brendan Cahalan, Amber Grayson, Paul Fisher III, Randy Davison, Luis Martinez, Beth Gallagher, T.K. Richardson",Oscar Perez,Ian Tripp,"September 26, 2024(Philadelphia Unnamed Film Festival)",United States,English
2416,Singapore Saloon,"Singapore Saloon is a 2024 Indian Tamil-language coming-of-age film written and directed by Gokul, and produced by Ishari K. Ganesh under Vels Films International. The film stars RJ Balaji and Meenakshi Chaudhary in the lead role, alongside Sathyaraj, Lal, Kishen Das, Ann Sheetal, Thalaivasal Vijay, John Vijay and Robo Shankar.",Gokul,Gokul,Ishari K. Ganesh,"RJ Balaji, Meenakshi Chaudhary",M. Sukumar,Selva R. K.,25 January 2024,India,Tamil
2417,Singappenney,Singappenney  (transl. Lioness) is a 2024 Tamil-language Indian sports drama film directed by JSB Sathish and starring Shilpa Manjunath and Aarthi Saravana Kumar. The title of the film is based on a song from Bigil.,JSB Sathish,JSB Sathish,JSB Sathish,"Shilpa Manjunath, Aarthi Saravana Kumar",N. K. Ekambaram,Praveen K. L.,8 March 2024,India,Tamil
2418,Singham Again,"Singham Again is a 2024 Indian Hindi-language action film written and directed by Rohit Shetty. It is produced under the banners of Rohit Shetty Picturez, Reliance Entertainment, Jio Studios, and Devgn Films Based on a story by Kshitij Patwardhan, the film stars Ajay Devgn in the title role, alongside Kareena Kapoor Khan, Arjun Kapoor and Jackie Shroff, while Akshay Kumar, Ranveer Singh, Deepika Padukone, Tiger Shroff and Salman Khan make cameo appearances in the film. A sequel to Singham (2011) and Singham Returns (2014), it is the fifth installment of Shetty's Cop Universe franchise.[5]",Rohit Shetty,,"Rohit Shetty, Ajay Devgn, Jyoti Deshpande","Ajay Devgn, Kareena Kapoor Khan, Arjun Kapoor, Jackie Shroff","Girish Kant, Raza Hussain Mehta",Bunty Nagi,1 November 2024,India,Hindi
2419,Singing Back the Buffalo,"The film follows the path of the buffalo during the spring, summer and fall of 2022, across the Northern Plains of Canada and the United States.[3]",Tasha Hubbard,"Tasha Hubbard, Bonnie Thompson, Amethyst First Rider, Leroy Littlebear","Tasha Hubbard, George Hupka, Jason Ryle",,George Hupka,Hans Olson,"February 24, 2024(Big Sky)",Canada,English
2420,Sinhabahu,"The film marks 11th cinema direction by Somaratne Dissanayake. Assistant director is Chamara Selara, and co-producers are Gamini Wickramasinghe and Renuka Balasuriya. The make-up was handled by Vidura Abhayadeera and art direction by Janaka Prasad. Music was directed by Prof. Saman Panapitiya.[1] Vishwa Balasuriya is the cinematographer and Ajith Ramanayake is the editor.",Somaratne Dissanayake,Somaratne Dissanayake,"Gamini Wickramasinghe, Renuka Balasuriya","Akila Dhanuddara, Abhilashi Santhushki, Yashoda Wimaladharma, Sajitha Anthony, Sineti Akila",Vishwa Balasuriya,Ajith Ramanayake,18 April 2024,Sri Lanka,Sinhala
