,title,description,directed_by,written_by,produced_by,starring,cinematography,edited_by,release_date,country,language
2313,"Red, White & Royal Blue","Red, White & Royal Blue is a 2023 American romantic comedy film directed by Matthew López in his feature film directorial debut, from a screenplay that he co-wrote with Ted Malawer. The script is based on the 2019 novel by Casey McQuiston; it depicts a developing love affair between the son of the president of the United States (Taylor Zakhar Perez) and a British prince (Nicholas Galitzine). Clifton Collins Jr., Sarah Shahi, Rachel Hilson, Stephen Fry, and Uma Thurman appear in supporting roles.",Matthew López,,"Greg Berlanti, Sarah Schechter","Taylor Zakhar Perez, Nicholas Galitzine, Clifton Collins Jr., Sarah Shahi, Rachel Hilson, Stephen Fry, Uma Thurman",Stephen Goldblatt,"Kristina Hetherington, Nick Moore","July 22, 2023(BFI IMAX)",United States,English
2314,"Red, White and Blue","Red, White and Blue is a 2023 American drama short film written, directed, and produced by Nazrin Choudhury. Starring Brittany Snow and Juliet Donenfeld, it tells the story of a single mother traveling with her daughter in search of an abortion.",Nazrin Choudhury,,"Nazrin Choudhury, Sara McFarlane, Samantha Bee","Brittany Snow, Juliet Donenfeld, Redding Munsell",Adam Suschitzky,Phil McLaughlin,"September 30, 2023(Edmonton)",United States,English
2315,Redemption,"Obsessed with raising a child, a couple of followers of a religious sect decide to house a young pregnant woman, a rape victim, in their home until the baby is born so they can adopt it.[5]",Miguel Barreda,Miguel Barreda,,"Tatiana Astengo, John R. Dávila, Lucero López Ponce",Leandro Pinto Le Roux,,"November 30, 2023",Peru,"Spanish, Peruvian Sign Language, Quechua"
2316,Refuge,"Refuge is a 2023 American action-horror war film directed by Renny Harlin, written by Ben Sztajnkrycer, and starring Sophie Simnett, Aston McAuley, Jason Flemyng, Johanna Harlin and Raza Jaffrey.[1][2][3]",Renny Harlin,Ben Sztajnkrycer,"Renny Harlin, Yariv Lerner, Gary Lucchesi, Michael McKay, Robert Van Norden","Sophie Simnett, Aston McAuley, Jason Flemyng, Johanna Harlin, Raza Jaffrey",Matti Eerikäinen,Sergey Zhelezko,"November 24, 2023(Lithuania)",United States,English
2317,Reggie,"The film tells the story of the life and career of Reggie Jackson, a Major League Baseball Hall of Fame player, five-time World Series champion, and large personality in the 1970s and 1980s, and examines his legacy as a trailblazing Black athlete. In the film, Jackson sits down with fellow athletes to discuss their legacies, and their experiences at the intersection of race and sports.[1][2] Featured athletes include Derek Jeter, Bill Russell, Julius Erving, Hank Aaron, and Pete Rose.[3]",Alex Stapleton,,"Daniel Crown, Chris Leggett, Yoni Liebling, Rafael Marmor, Alex Stapleton",Reggie Jackson,Arlene Nelson,Billy McMillin,"March 24, 2023",United States,English
2318,Regina,"Regina is a 2023 Indian Tamil-language crime thriller film directed by Domin. D. Silva and produced by Sathish Nair under banner Yellow Bear Production. The film stars Sunaina in the titular role, along with Ananth, Nivas Adithan, and Vivek Prasanna in supporting roles.",Domin D. Silva,,Sathish Nair,"Sunaina, Ananth Nag, Vivek Prasanna",Pavi K. Pavan,Toby John,23 June 2023,India,Tamil
2319,Reinaldo Cutipa,"Reinaldo Cutipa is a 30-year-old man who lives and works in a grocery store with his mother Matilde, an overprotective and dominant woman, with whom he has a sordid bond. Although Reinaldo wants to travel with his teenage girlfriend Rosaura to Lima, Matilde is opposed. At that moment she convinces him to bring her and then work with him in the store.[4]",Oscar Gonzales Apaza,"Oscar Gonzales Apaza, Jaime Luna Victoria",Henry Vallejo,"Jesús Luque Colque, Sylvia Majo, Danitza Pilco",Micaela Cajahuaringa,"Oscar Gonzales Apaza, Guido Ruben Zea","August 11, 2023(Lima)",Peru,Spanish
2320,Rekha,"Rekha is a 2023 Indian Malayalam-language thriller drama film. It is written and directed by Jithin Issac Thomas. It features Vincy Aloshious in titular lead role with, Unni Lalu, Premalatha Thayineri, Rajesh Azhikkodan, Prathapan K. S. and Vishnu Govindan in supporting roles. It released on 10 February 2023.[1]Vincy Aloshious won Kerala State Film Award for Best Actress at 54th Kerala State Film Awards[2]",Jithin Issac Thomas,Jithin Issac Thomas,Kaarthekeyen Santhanam,"Vincy Aloshious, Unni Lalu",Abraham Joseph,Rohit V. S. Variyath,10 February 2023,India,Malayalam
2321,Remember This,"Remember This is a 2023 American drama film written by Derek Goldman and Clark Young, directed by Goldman and Jeff Hutchens and starring David Strathairn as Jan Karski.  It is an adaptation of the play Remember This: The Lesson of Jan Karski by Goldman and Young.[1]","Derek Goldman, Jeff Hutchens","Derek Goldman, Clark Young",,David Strathairn,,,"January 27, 2023(limited)",United States,English
2322,Remembering Gene Wilder,"Remembering Gene Wilder is a 2023 American biographical documentary film about Gene Wilder's life and career, as well as his battle with Alzheimer's disease. It was directed by Ron Frank and executive produced by Julie Nimoy and David Knight.",Ron Frank,Glenn Kirschbaum,"Julie Nimoy, David Knight",,,Ron Frank,"May 18, 2023(Los Angeles Jewish Film Festival)",United States,English
2323,Renaissance: A Film by Beyoncé,"Renaissance: A Film by Beyoncé is a 2023 American documentary concert film written, directed, and produced by Beyoncé. Similar to Homecoming: A Film by Beyoncé (2019), the film chronicles the development and execution of her 2023 Renaissance World Tour, conducted to support her seventh studio album Renaissance (2022).",Beyoncé,Beyoncé,"Beyoncé, Melina Matsoukas, Justina Omokhua, Mark Ritchie, Erinn Williams, John Winter","Beyoncé, Jay-Z, Blue Ivy Carter, Matthew Knowles, Tina Knowles, Diana Ross, Megan Thee Stallion, Cardi B, Kevin Jz Prodigy, Kendrick Lamar, Kelly Rowland, Michelle Williams, LaTavia Roberson, LeToya Luckett","Dax Blinn, Irie Calkins",Tom Watson,"November 25, 2023(Samuel Goldwyn Theater)",United States,English
2324,Renfield,"Renfield is a 2023 American action comedy horror film inspired by characters from Bram Stoker's 1897 novel Dracula and its 1931 feature film adaptation. Produced and directed by Chris McKay, the film features Nicholas Hoult as the titular character, and co-stars Awkwafina, Ben Schwartz, Shohreh Aghdashloo, Brandon Scott Jones, Adrian Martinez, and Nicolas Cage.[7] The story follows Renfield who, after decades as a grueling servant for Dracula, seeks a new purpose in life.",Chris McKay,,"Chris McKay, Samantha Nisenboim, Bryan Furst, Sean Furst, Robert Kirkman, David Alpert","Nicholas Hoult, Awkwafina, Ben Schwartz, Shohreh Aghdashloo, Brandon Scott Jones, Adrian Martinez, Nicolas Cage",Mitchell Amundsen,"Zene Baker, Ryan Folsey, Giancarlo Ganziano","March 30, 2023(Overlook Film Festival)",United States,English
2325,Rent Boy,"Starring Cambodian Pich Votey Saravody, Khat Vaihang,Tep Rindaro. Myanmar actor Paing Takhon. Thailand Sudarat Butrprom, Kohtee Aramboy and Vietnam Kieu Trinh.[4][5][6][7][8]",Leak Lyda,Diep Sovanndara,Leak Lyna,"Paing Takhon, Pich Votey Saravody, Khat Vaihang, Tep Rindaro, Kohtee Aramboy, Sudarat Butrprom",Jean Chhor,,4 November 2023(Cambodia),"Cambodia, Myanmar",Khmer
2326,The Rent Girl,"After Lorena, the woman he believed to be the love of his life, leaves him at the altar, Sebastián can't think of a better idea than to look for her at the beach house they rented for their honeymoon. There he crosses his path, Valeria, the rent girl, who is determined to cure his spite, break his rigid patterns and turn him into a new Sebastian until the runaway bride appears on the beach with Tomas, the best man at the wedding.[6]",Carlos Caridad Montero,"Fernando Martínez, Daniel Alfonso Rojas","Agustín Segnini, [, 1, ]","Daniela Alvarado, Luis Olavarrieta, Patricia Schwarzgruber, Agustín Segnini",Sergio Castillo,Carlos Caridad-Montero,"June 1, 2023",Venezuela,Spanish
2327,Reptile,"Reptile is a 2023 American crime thriller film directed by Grant Singer in his feature-film directorial debut, from a screenplay he co-wrote with Benjamin Brewer and Benicio del Toro, and a story he co-wrote with Brewer. The film stars del Toro in the lead role, alongside Justin Timberlake, Alicia Silverstone, Eric Bogosian, Ato Essandoh, Domenick Lombardozzi, and Michael Pitt.",Grant Singer,,"Molly Smith, Thad Luckinbill, Trent Luckinbill","Benicio del Toro, Justin Timberlake, Alicia Silverstone",Michael Gioulakis,Kevin Hickman,"September 7, 2023(TIFF)",United States,English
2328,The Rescue: The Weight of the World,"The Rescue: The Weight of the World (Spanish: El rapto) is a 2023 political thriller film co-written and directed by Daniela Goggi. Based on the best-selling novel El Salto de Papá by Martín Sivak,[1] it had its world premiere in the Orizzonti section at the 80th Venice International Film Festival and was later screened as a Special Presentation at the 48th Toronto Film Festival.[2] It premiered on Paramount+ on 3 November 2023.[3]","Daniela Goggi, [, es, ]","Daniela Goggi, Andrea Garrote",,Rodrigo de la Serna,Fernando Lockett,,"September 2, 2023(Venice)","Argentina, United States",Spanish
2329,Resident Evil: Death Island,"Resident Evil: Death Island[b] is a 2023 English-language Japanese adult animated action horror film set in the same universe as the Resident Evil video games. It is the fifth installment and fourth film in the animated Resident Evil series, following the 2017 film Resident Evil: Vendetta and the 2021 miniseries Resident Evil: Infinite Darkness, and follows several Resident Evil protagonists as they investigate possible T-virus bioterrorism in San Francisco.",Eiichirō Hasumi,Makoto Fukami,"Hiroyasu Shinohara, Kei Miyamoto",,Yun M. Watanabe,Mitsuo Nishio,"June 22, 2023(Singapore)1",Japan,English
2330,A Respectable Woman,"Adapted in part from Luigi Pirandello's short story ""Such Is Life (Pena di vivere cosi)"" and set in Trois-Rivières, Quebec, in the 1930s, the film stars Hélène Florent as Rose Lemay, a woman who reluctantly agrees to take back her ex-husband Paul-Émile (Martin Dubreuil) after the death of the woman he left her for 11 years earlier, even though Paul-Émile is not genuinely interested in rekindling their relationship so much as in finding a new mother for his three children from the other relationship.[2]",Bernard Émond,Bernard Émond,Bernadette Payeur,"Hélène Florent, Martin Dubreuil",Nicolas Canniccioni,Annie Jean,"June 28, 2023(Munich)",Canada,French
2331,"Restless Waters, Shivering Lights","Restless Waters, Shivering Lights (Spanish: Faro) is a 2023 Spanish-Argentine supernatural horror drama film directed by Ángeles Hernández which stars Hugo Silva and Zoé Arnao.",Ángeles Hernández,,"David Matamoros, Ángeles Hernández","Hugo Silva, Zoé Arnao, Sergio Castellanos, Irene Montalà, María Ribera, Carles Cuevas, Noelia Balbo",Gina Ferrer García,Elena Ruiz,12 December 2023(Cine Onimax),"Spain, Argentina",Spanish
2332,Restore Point,The film's premiere took place during 2023 Karlovy Vary International Film Festival and was attended by Czech president Petr Pavel.[4],Robert Hloz,"Tomislav Čečka, Robert Hloz, Zdeněk Jecelín",Jan Kallista,"Andrea Mohylová, Matěj Hádek, Václav Neužil",Filip Marek,Jarosław Kamiński,3 July 2023(Karlovy Vary),"Czech Republic, Slovakia, Poland, Serbia",Czech
2333,The Retirement Plan,"The Retirement Plan is a 2023 American crime action comedy film directed and written by Tim Brown. It stars Nicolas Cage, Ron Perlman, Ashley Greene, Jackie Earle Haley, Grace Byers, Ernie Hudson, Lynn Whitfield, Joel David Moore and Thalia Campbell. It was released in the United States on September 15, 2023.",Tim Brown,Tim Brown,"Doug Murray, William G. Santor, Nicholas Tabarrok","Nicolas Cage, Ron Perlman, Ashley Greene, Jackie Earle Haley, Grace Byers, Ernie Hudson, Lynn Whitfield, Joel David Moore, Thalia Campbell",Mark Irwin,"Robert Brakey, Kurt Nishimura","September 15, 2023",United States,English
2334,Retribution,"Retribution is a 2023 action thriller film directed by Nimród Antal and written by Chris Salmanpour. The film stars Liam Neeson, Noma Dumezweni, Lilly Aspell, Jack Champion, Embeth Davidtz and Matthew Modine.[6] It is the third remake of the 2015 Spanish film El desconocido, which follows a man (Neeson) who gets trapped in his car after receiving a threat that it will explode if he gets out.",Nimród Antal,,"Andrew Rona, Alex Heineman, Jaume Collet-Serra, Juan Sola","Liam Neeson, Noma Dumezweni, Lilly Aspell, Jack Champion, Embeth Davidtz, Matthew Modine",Flavio Labiano,Steven Mirkovich,"August 23, 2023(France)","France, Germany, Spain, United States",English
2335,Return to Hairy Hill,The film premiered at the 2023 les Sommets du cinéma d'animation.[1],Daniel Gies,"Daniel Gies, Emily Paige",Emily Paige,,Sébastien Gros,,"May 12, 2023(SCA)",Canada,
2336,Revealed: Ben Roberts-Smith Truth on Trial,Revealed: Ben Roberts-Smith - Truth On Trial is a 2023 Australian documentary film shown on Stan that explores the allegation of war crimes against Ben Roberts-Smith. It was the seventh title under Stan's Revealed documentary banner.[1],Dora Weekley,,"Dora Weekley (executive), Cailah Scobie, Amanda Duthie",,,,10 December 2023(Australia),Australia,English
2337,Revolution,"Daniel is a high school senior who dreams of being a musician, but after not being selected in a talent casting, his world falls apart. He is tormented by memories of his last relationship, he has a fight with his father and even argues with Teo and Mariana, his best friends. One day Daniel decides to run away from home, beginning a journey towards a hostile world, which will test his integrity as a person, but will also make him revalue the friendship of Teo and Mariana and the love of his family.[3]",Nazareth Vega,Nazareth Vega,Lucía Gutiérrez,"Imanol Rivera, Luis Arroyo, Andrea Marla",Raúl Rossel,Nazareth Vega,"March 30, 2023(Arequipa)",Peru,Spanish
2338,A Revolution on Canvas,"A Revolution on Canvas is a 2023 American documentary film, directed and produced by Sara Nodjoumi and Till Schauder. It follows Nicky Nodjoumi as he flees Iran in 1980, due to his controversial paintings at the   Tehran Museum of Contemporary Art.","Sara Nodjoumi, Till Schauder",,"Sara Nodjoumi, Till Schauder",,Till Schrader,"Gretchen Hildebran, Simeon Hunter","June 11, 2023(Tribeca)",United States,"English, Persian"
2339,Revolver Rohoshyo,Revolver Rohoshyo is a 2023 Indian Bengali language detective thriller film written and directed by Anjan Dutt. The film was produced by Color of Dreams Entertainment. The film is based on Dutt's book Danny Detective Inc.[1][2][3][4][5],Anjan Dutt,Anjan Dutt,,"Suprabhat Banerjee, Tanusree Chakraborty, Anjan Dutta",Pravatendu Mondal,Arghyakamal Mitra,3 February 2023,India,Bengali
2340,Rewind,"Rewind is a 2023 Filipino science fiction romantic drama film directed by Mae Cruz-Alviar from a story and screenplay written by Enrico C. Santos, with Joel Mercado co-written the former. It stars Dingdong Dantes as a man who is given a chance to travel back in time to save his wife (played by Dantes' real-life wife Marian Rivera) from an accident and fix their deteriorating relationship. The supporting cast includes Coney Reyes, Ariel Ureta, Pepe Herrera, Joross Gamboa, and Ina Feleo. It was produced by three film companies: Star Cinema, Agosto Dos Media, and APT Entertainment.",Mae Cruz-Alviar,,"Daisy Cayanan-Mejares, Carmi G. Raymundo, Camille G. Montaño, Marjorie Lachica","Dingdong Dantes, Marian Rivera",Neil Daza,Marya Ignacio,"December 25, 2023",Philippines,Filipino
2341,Richelieu,"The cast also includes Nelson Coronado, Micheline Bernard, Ève Duranceau, Luis Oliva, Gerardo Miranda, Antonio Ortega, Émile Schneider and Marc Beaupré.[3]",Pier-Philippe Chevigny,Pier-Philippe Chevigny,Geneviève Gosselin-G.,"Ariane Castellanos, Marc-André Grondin, Nelson Coronado",Gabriel Brault-Tardif,Amélie Labrèche,"June 8, 2023(Tribeca)",Canada,French
2342,Ricky Rapper and the Wild Machine,"Filming took place in summer 2022 in Helsinki and Vantaa. The film was produced by Rimbo Salomaa, Markus Selin, and Jukka Helle, and it is a co-production between Solar Films and the Ricky Rapper series. Distribution is handled by Nordisk Film.[3]",Maria Sid,"Sinikka Nopola, Tiina Nopola, Emma Nopola","Rimbo Salomaa, Markus Selin, Jukka Helle","Otso Törmälä, Meri Lahikainen, Minka Kuustonen, Jenni Kokander, Ylermi Rajamaa",Jari Mutikainen,"Toni Tikkanen, Joel Olander","February 17, 2023",Finland,Finnish
