,title,description,directed_by,written_by,produced_by,starring,cinematography,edited_by,release_date,country,language
2802,Ved,"Ved (transl. Madness) is a 2022 Indian Marathi-language romantic drama film directed by Riteish Deshmukh, in his directorial debut, and produced by Genelia D'Souza, both of whom also star along with Jiya Shankar marking her debut in Marathi films. Ashok Saraf play supporting roles.[5] It is a remake of the 2019 Telugu language romantic slice of life, Majili.[6]. Like the original, the film follows a high functioning alcoholic cricket coach struggling to overcome his past trauma, while his wife selflessly ensures his rehabilitation through the power of love, at the cost of her own happiness.",Riteish Deshmukh,,Genelia D'Souza,"Riteish Deshmukh, Genelia D'Souza, Ashok Saraf, Jiya Shankar",Bhushankumar Jain,Chandan Arora,30 December 2022,India,Marathi
2803,Vedha,"Vedha[2] is a 2022 Indian Kannada-language action drama film written & directed by Harsha and produced by Geeta Shivarajkumar under Geeta Pictures in association with Zee Studios.[3] The film stars Shiva Rajkumar in his 125th film, alongside Ganavi Laxman, Umashree, Aditi Sagar, Shwetha Chengappa and Kuri Prathap.[4][5]",Harsha,Harsha,Geeta Shiva Rajkumar,"Shiva Rajkumar, Ganavi Laxman, Shwetha Chengappa, Umashree, Aditi Sagar",Swamy J. Gowda,Deepu S. Kumar,23 December 2022,India,Kannada
2804,Veekam,"Veekam (Malayalam: വീകം) is a 2022 Indian Malayalam-language crime thriller film written and directed by Sagar Hari.[1] It is produced by Sheelu Abraham and Abraham Mathew under the banner of Abaam Movies.[2] The film stars Dhyan Sreenivasan, Sheelu Abraham, Aju Varghese, Dain Davis, Jagadish, Dayyana Hameed, and Dinesh Prabhakar.[3][4]",Sagar Hari,Sagar Hari,"Sheelu Abraham, Abraham Mathew",,Dhanesh Raveendranath,Hareesh Mohan,9 December 2022,India,Malayalam
2805,Veer-Isha Nu Seemant,"Veer-Isha Nu Seemant[1] is a 2022 Gujarati-language  film, directed by Neeraj Joshi starring Malhar Thakar and Puja Joshi. It was produced by Dhruvin Dakshesh Shah[2] and distributed by Rupam Entertainment. It was released on 9 September 2022.",Neeraj Joshi,Prakash Gowda,Dhruvin Dakshesh Shah,"Malhar Thakar, Puja Joshi",Himanshu Dubey,,9 September 2022,India,Gujarati
2806,Veeramae Vaagai Soodum,"Veeramae Vaagai Soodum (transl. Only bravery wins) is a 2022 Indian Tamil-language action thriller film written and directed by Thu Pa Saravanan and produced by Vishal and Dato Abdul Malik under the banner of Vishal Film Factory and Malik Streams Corporation. It stars Vishal and Dimple Hayathi, while Raveena Ravi, Baburaj, and Yogi Babu play supporting roles.[2][3] The soundtrack and background score were composed by Yuvan Shankar Raja, while the cinematography and editing were handled by Kavin Raj and N. B. Srikanth. The film marks the posthumous appearance of noted actor-director R. N. R. Manohar, who died on 17 November 2021 from COVID-19 complications.",Thu Pa Saravanan,Thu Pa Saravanan,"Vishal, Dato Abdul Malik","Vishal, Dimple Hayathi",Kavin Raj,N. B. Srikanth,4 February 2022,India,Tamil
2807,Veerapandiyapuram,"Veerapandiyapuram is a 2022 Indian Tamil-language action drama film written and directed by Suseenthiran and produced by Lendi Studio.[1] The film stars Jai and Meenakshi Govindarajan with a supporting cast including, Bala Saravanan, Kaali Venkat, Harish Uthaman, Sharath Lohithaswa and Jayaprakash. The film was released in theatres on 17 February 2022.",Suseenthiran,Suseenthiran,"S. Aishwarya, (Tamil), Sathya Prabhas, (Telugu)","Jai, (Tamil), Aadhi Pinisetty, (Telugu), Meenakshi Govindarajan, Nikki Galrani, (Telugu), Aakanksha Singh","R. Velraj, (Tamil), Raj Thota, (Telugu)","Mu. Kasi Vishwanathan, (Tamil), Dharmendra Kakarala, (Telugu)",17 February 2022(Tamil),India,"Tamil, Telugu"
2808,Veetla Vishesham,"Veetla Vishesham (transl. A function at home) is a 2022 Indian Tamil-language comedy drama film directed by RJ Balaji and NJ Saravanan. It is a remake of the 2018 Hindi film Badhaai Ho. The film, starring Balaji, Sathyaraj and Urvasi, was produced by Boney Kapoor under the banner of Zee Studios.","RJ Balaji, N. J. Saravanan",,"Boney Kapoor, Raahul","RJ Balaji, Sathyaraj, Urvashi, Shivani Narayanan, Aparna Balamurali, K.P.A.C. Lalitha",Karthik Muthukumar,Selva R. K.,17 June 2022,India,Tamil
2809,Vendetta,"Vendetta is a 2022 American action-thriller revenge film written and directed by Jared Cohn and starring Clive Standen, Theo Rossi, Mike Tyson, Thomas Jane, and Bruce Willis.[3]",Jared Cohn,Jared Cohn,"Amar Balaggan, Benjamin Rappaport, Ross Mrazek, Corey William Large","Clive Standen, Theo Rossi, Mike Tyson, Thomas Jane, Bruce Willis",Brandon Cox,Trevor Mirosh,"May 17, 20222",United States,English
2810,Vendhu Thanindhathu Kaadu,"Vendhu Thanindhathu Kaadu (transl. The Scorched Forest), also known as Vendhu Thanindhathu Kaadu: Part I – The Kindling, is a 2022 Indian Tamil-language neo-noir action drama film directed by Gautham Vasudev Menon and written by B. Jeyamohan. It is produced by Ishari K. Ganesh. The film stars Silambarasan and Siddhi Idnani, with Radhika Sarathkumar, Neeraj Madhav and Siddique in supporting roles. It revolves around a man who gets involved in the underworld when he leaves Thoothukudi for a better life.",Gautham Vasudev Menon,,Ishari K. Ganesh,"Silambarasan, Siddhi Idnani",Siddhartha Nuni,Anthony,15 September 2022,India,Tamil
2811,Vengeance,"Vengeance is a 2022 American black comedy mystery film written and directed by B. J. Novak in his directorial debut. It stars Novak, Boyd Holbrook, J. Smith-Cameron, Lio Tipton, Dove Cameron, Issa Rae and Ashton Kutcher. Jason Blum is a producer under his Blumhouse Productions banner, and Greg Gilreath and Adam Hendricks are producers under their Divide/Conquer banner. The film follows Ben Manalowitz (Novak), a journalist from New York City who travels to Texas to attend the funeral of a girl (Tipton) he hooked up with and is coerced by her brother (Holbrook) to investigate her death.",B. J. Novak,B. J. Novak,"Jason Blum, Greg Gilreath, Adam Hendricks","B. J. Novak, Boyd Holbrook, J. Smith-Cameron, Lio Tipton, Dove Cameron, Issa Rae, Ashton Kutcher",Lyn Moncrief,"Andy Canny, Hilda Rasula, Plummy Tucker","June 12, 2022(Tribeca)",United States,English
2812,Venice at Dawn,"Venice At Dawn is a 2022 British romantic drama film written and directed by Jamie Adams, starring Greta Bellamacina, Fabien Frankel and Tanya Burr.[2][3]",Jamie Adams,Jamie Adams,"Sulk Youth, Wotch","Greta Bellamacina, Fabien Frankel, Tanya Burr",Sashi Kissoon,"Mike Hopkins, Amy Pettipher",30 August 2022(London)1,United Kingdom,English
2813,Venus,"Venus is a 2022 Spanish supernatural action horror thriller film directed by Jaume Balagueró from a screenplay by Balagueró and Fernando Navarro, loosely inspired by H. P. Lovecraft's short story ""The Dreams in the Witch House"". It stars Ester Expósito.",Jaume Balagueró,,"Carolina Bang, Alex de la Iglesia","Ester Expósito, Ángela Cremonte, Inés Fernández, Magüi Mira, Aten Soria, María José Sarrate, Sofía Reyes, Fernando Valdivielso, Federico Aguado, Francisco Boira, Pedro Bachura",Pablo Rosso,Luis de la Madrid,10 September 2022(TIFF),Spain,Spanish
2814,Vera,"The film was selected in the Horizons section at the 79th edition of the Venice Film Festival, winning the awards for Best Director and Best Actress.[4][5] It was selected as the Austrian entry for the Best International Feature Film at the 96th Academy Awards.[6]","Tizza Covi, Rainer Frimmel",Tizza Covi,"Tizza Covi, Rainer Frimmel",Vera Gemma,Rainer Frimmel,Tizza Covi,2022,"Austria, Italy",Italian
2815,Very Nice Day,"The cast also includes  Marc-André Grondin, Christine Beaulieu, Mathieu Dufresne and Sandrine Bisson.",Patrice Laliberté,"Geneviève Beaupré, Nicolas Krief, Patrice Laliberté, Guillaume Laurin","Fanny Forest, Julie Groleau","Guillaume Laurin, Sarah-Jeanne Labrosse, Marc Beaupré",Christophe Dalpé,"Olivier Binette, François Lamarche","May 6, 2022",Canada,French
2816,Vesper,"Vesper (released in France as Vesper Chronicles) is a 2022 science fiction film[4] directed by Kristina Buožytė and Bruno Samper, starring Raffiella Chapman, Eddie Marsan, Rosy McEwen and Richard Brake.[5] Set in a bleak post-apocalyptic Earth, it follows the eponymous 14-year-old girl skilled in biohacking. It was selected to compete at the 2022 Karlovy Vary International Film Festival.[6]","Kristina Buožytė, Bruno Samper","Kristina Buožytė, Brian Clark, Bruno Samper","Asta Liukaitytė, Daiva Varnaitė Jovaišienė, Alexis Perrin, Kristina Buožytė","Raffiella Chapman, Eddie Marsan, Rosy McEwen, Richard Brake, Melanie Gaydos",Feliksas Abrukauskas,"Suzanne Fenn, Justin MacKenzie Peers",2 July 2022(KVIFF),"Lithuania, France, Belgium",English
2817,Veyil,Veyil (transl. Sunlight) is a 2022 Indian Malayalam-language coming-of-age drama film written and directed by Sarath Menon in his directorial debut.[1] It is produced by Joby George under the banner of Goodwill Entertainments. The film stars Shane Nigam and Shine Tom Chacko.[2],Sarath Menon,Sarath Menon,Joby George,"Shane Nigam, Shine Tom Chacko",Shaz Mohammed,Praveen Prabhakar,25 February 2022,India,Malayalam
2818,Vezham,"Vezham (transl. Mammoth) is a 2022 Indian Tamil language action thriller film written and directed by Sandeep Shyam. Produced by K4 Kreations, the film stars Ashok Selvan, Janani, and Iswarya Menon in lead roles. The film's music is composed by Jhanu Chanthar, with cinematography by Shakthi Aravind (an associate of George C. Williams). The film was released in theatres on 24 June 2022.",Sandeep Shyam,Sandeep Shyam,Kesevan,"Ashok Selvan, Janani, Iswarya Menon",Shakthi Aravind,,24 June 2022,India,Tamil
2819,Vichithram,"Vichithram (transl. Unusual) is a 2022 Indian Malayalam-language mystery thriller film directed by Achu Vijayan,[2] produced by Ajith Joy and Achu Vijayan under the banner Joy Movie Productions. The screenplay was written by Nikhil Ravindran. The film features Shine Tom Chacko, Balu Varghese, Lal, and Kani Kusruti.[3] Arjun Balakrishnan is handling the cinematography and the music is composed by Jubair Muhammed[citation needed] along with the well known alternative hip-hop group Street Academics.[4][5][6]",Achu Vijayan,Nikhil Ravindran,,"Shine Tom Chacko, Balu Varghese",Arjun Balakrishnan,Achu Vijayan,14 October 20221,India,Malayalam
2820,Vickida No Varghodo,"Vickida No Varghodo is a 2022 Indian Gujarati comedy film directed by Rahul Bhole and Vinit Kanojia.[3] The film stars Malhar Thakar, Monal Gajjar, Manasi Rachh and Jinal Belani in lead roles. The film is produced by Sharad Patel, Shreyanshi Patel, Vikas Agarwal, Pankaj Keshruwala. The film was released on 8 July 2022. It was highly successful among family audiences and enjoyed a theatrical run exceeding 50 days. This film grossed over 15 crore at the box office, indicating its popularity and commercial success.","Rahul Bhole, Vinit Kanojia",,"Sharad Patel, [, 1, ], Shreyanshi Patel, Vikas Agarwal, Pankaj Keshruwala, Ajay Shroff, Ashissh Pattel, Nirav Patel, Pritish Shah (co-producer)","Malhar Thakar, Monal Gajjar, Manasi Rachh, [, 2, ], Jinal Belani",,,8 July 2022,India,Gujarati
2821,Victim,"Ukrainian Irina lives with her son Igor in a small Czech border town. One night she discovers that Igor has been assaulted by three Romas. Her whole world comes crashing down when she learns that his gymnastic career is over because of the injury. Irina tries to find justice in the society and raises media attention to find the attackers. The whole city stands up in solidarity with her family and condemns their Roma neighbors, who allegedly committed the crime.",Michal Blaško,Jakub Medvecký,"Pavla Kubeckova, Jakub Viktorin, Saar Yogev","Vita Smachelyuk, Gleb Kuchuk, Igor Chmela",Adam Mach,Petr Hasalík,"September 5, 2022(Venice Film Festival)","Slovakia, Czech Republic, Germany","Czech, Ukrainian, Russian"
2822,Vijayanand,"Vijayanand is a 2022 Indian Kannada-language biographical film directed by Rishika Sharma, produced by Dr. Anand Sankeshwar under the banner of VRL Film productions a unit of VRL Media Pvt Ltd. The film is based on the life of Indian businessman, Vijay Sankeshwar. The film stars Nihal, Bharath Bopanna, Anant Nag, Ravichandran, Prakash Belawadi, Anish Kuruvilla, Vinaya Prasad and Siri Prahlad. The music is composed  by Gopi Sundar.[1][2][3][4][5][6][7][8][9]",Rishika Sharma,,Dr Anand Sankeshwar,"Nihal, Siri Prahlad, Archana Kottige, Bharath Bopanna",Keertan Poojary,Hemanth Kumar D,"December 9, 2022",India,Kannada
2823,Viking,"The film's cast includes Steve Laplante, Larissa Corriveau, Fabiola Nyrva Aladin, Hamza Haq, Denis Houle, Marie Brassard and Martin-David Peters.[2]",Stéphane Lafleur,"Stéphane Lafleur, Eric K. Boulianne","Kim McCraw, Luc Déry","Steve Laplante, Larissa Corriveau, Fabiola N. Aladin, Hamza Haq",Sara Mishara,Sophie Leblond,"September 12, 2022(TIFF)",Canada,French
2824,Viking Wolf,"Seventeen-year-old Thale Berg lives with her mother Liv, her step-father and little sister Jenny, who is deaf and to whom Thale is especially close, in a town where her mother is a police officer.",Stig Svendsen,,"Ellen Alveberg, John M. Jacobsen","Liv Mjönes, Elli Rhiannon Müller Osborne, Arthur Hakalahti, Sjur Vatne Brean",Trond Tønder,Elise Olavsen,"November 18, 2022(Locarno)",Norway,Norwegian
2825,Vikram,"Vikram (/vɪkrəm/) is a 2022 Indian Tamil-language neo-noir action thriller film[8] directed by Lokesh Kanagaraj. Produced by Raaj Kamal Films International and Turmeric Media, it is the second instalment in Lokesh Cinematic Universe. A spiritual successor to the 1986 film of the same name, the film stars Kamal Haasan in the titular role, alongside Vijay Sethupathi and Fahadh Faasil with Narain, Kalidas Jayaram, Gayathrie, Chemban Vinod Jose, Santhana Bharathi and Elango Kumaravel in supporting roles. It revolves around the former commander of a black-ops squad's pilot batch, and his efforts to take down the runner of a drug syndicate Vetti Vagaiyara.",Lokesh Kanagaraj,,"Kamal Haasan, R. Mahendran","Kamal Haasan, Vijay Sethupathi, Fahadh Faasil",Girish Gangadharan,Philomin Raj,3 June 2022,India,Tamil
2826,Vikram Vedha,"Vikram Vedha is a 2022 Indian Hindi-language neo-noir action thriller film co-written and directed by Pushkar–Gayatri. A remake of their 2017 Tamil film of the same name, it is inspired by the Indian folktale Vetala Panchavimshati and stars Saif Ali Khan and Hrithik Roshan in the titular roles.[4] Radhika Apte, Rohit Saraf, Yogita Bihani, Satyadeep Mishra, and Sharib Hashmi appear in supporting roles. In the film, a police officer sets out to track down and kill a gangster. After voluntarily surrendering himself, the gangster tells the police officer three stories which change his perceptions of good and evil.",Pushkar–Gayatri,Pushkar–Gayatri,"Bhushan Kumar, Krishan Kumar, S. Sashikanth, Neeraj Pandey","Saif Ali Khan, Hrithik Roshan, Radhika Apte, Rohit Saraf, Yogita Bihani, Satyadeep Mishra, Sharib Hashmi",P. S. Vinod,Richard Kevin A.,30 September 2022,India,Hindi
2827,Vikrant Rona,"Vikrant Rona, also known by the initialism VR, is a 2022 Indian Kannada-language action thriller film[13] written and directed by Anup Bhandari, produced by Jack Manjunath and co-produced by Alankar Pandian.[14][15] It stars Sudeepa in the title role with Milana Nagaraj, Nirup Bhandari, Neetha Ashok, and Jacqueline Fernandez.[16] The story revolves around Inspector Vikrant Rona, who arrives at a remote village in the middle of a tropical rainforest where he starts witnessing a series of unexplainable events which are attributed to the supernatural.",Anup Bhandari,Anup Bhandari,"Shalini Manjunath, Jack Manjunath, Alankar Pandian","Sudeepa, Milana Nagaraj, Nirup Bhandari, Neetha Ashok, Jacqueline Fernandez","William David, [, 1, ]",Ashik Kusugolli,28 July 2022,India,Kannada
