,title,description,directed_by,written_by,produced_by,starring,cinematography,edited_by,release_date,country,language
2855,Squat,"After a criminal attack, Thierry and his friend Samu decide to flee the suburbs towards downtown Quebec.[1]",Samuel Matteau,"Guillaume Fournier, Jacques Laberge, Paul Rousseau",,,,,"September 16, 2017(Quebec City Film Festival)",Canada,French
2856,Srikanta,"Srikanta is a 2017 Indian Kannada-language romantic action drama film directed by Manju Swaraj and produced by M. S. Manu Gowda under the banner Mahashaila Cinebandha.[1] Based on the 2-page short story Skhalana by Nagathihalli Chandrashekar which was published in 1985 in the weekly Kannada magazine Taranga, the film features Shiva Rajkumar and Chandini Sreedharan in the lead roles, while Vijay Raghavendra, Achyuth Kumar and Raj Deepak Shetty appear in supporting roles.[2][3]",Manju Swaraj,Manju Swaraj,M. S. Manu Gowda,"Shiva Rajkumar, Chandini Sreedharan",B. Sureshbabu,Deepu S. Kumar,6 January 2017,India,Kannada
2857,Srinivasa Kalyana,"Srinivasa Kalyana (Kannada: ಶ್ರೀನಿವಾಸ ಕಲ್ಯಾಣ; English: Srinivas's Marriage) is a 2017 Kannada language romantic comedy-philosophical film written and directed by M. G. Srinivas, who also appears in the lead role, along with Sujay Shastry, Kavitha Gowda, Nikhila Suman, Achyuth Kumar and HG Dattatreya playing supporting roles. The movie was released on 24 February 2017 opened to positive reviews.[1][2][3]",M. G. Srinivas,M. G. Srinivas,"Raghu Thane, Bharat Jain","M. G. Srinivas, Sujay Shastry, Kavitha Gowda, Nikhila Suman",Ashwin Kadamboor,P. Shashidhar,24 February 2017,,
2858,Srivalli,"Srivalli is a 2017 Indian Telugu-language science fiction thriller film directed by  V. Vijayendra Prasad and produced by Sunitha and Rajkumar Brindaavan. The film stars Neha Hinge and Rajath Krishna in the lead roles. M. M. Srilekha has done the music for the film. The film opened to negative reviews criticising the screenplay, story and bad execution of the film. Neha Hinge's performance as Valli was praised.[1][2][3]",V. Vijayendra Prasad,V. Vijayendra Prasad,"Sunitha, Rajkumar Brindaavan","Neha Hinge, Rajath Krishna",,,15 September 2017,India,Telugu
2859,Sta Muhabbat Me Zindagi Da,,A.K. Khan,Sajjad Ali,"Muzaffar Khan, Shahjehan Khan, Arshad Khattak",,,Asad Zada,26 June 2017(Pakistan),Pakistan,Pushto
2860,Star Blazers: Space Battleship Yamato 2202,"In 2202, three years after the Gamillas invasion of the Solar system, the people in the Solar System are finally at peace.  The Earth's biosphere has been restored with the Cosmo Reverse System brought by the Yamato at the end of Space Battleship Yamato 2199. With the end of the war, there is a peace treaty between Earth and Gamillas which will strengthen their military bond and secure true peace. In addition to the reconstruction of Earth, the joint forces form a new intergalactic defense fleet with a new ship, Andromeda, to be its new symbol of power. Earth is set on a path of military expansion despite Starsha Iscandar's wishes of peace, and developing new forms of wave motion gun despite the agreement between Starsha and the crew of the Yamato.",,,,,,,,,
2861,Star Raiders: The Adventures of Saber Raine,"Star Raiders: The Adventures of Saber Raine is a 2017 American science fiction film about a group of mercenaries who embark on a mission to rescue a prince and princess from an evil tyrant on a far away planet. It was directed by Mark Steven Grove, and stars Casper Van Dien, Cynthia Rothrock, James Lew, Brit Laree, Sara N. Salazar and Sarah Sansoni.",Mark Steven Grove,Mark Steven Grove,"Adam Lipsius, Mark Steven Grove","Casper Van Dien, Cynthia Rothrock, James Lew, Brit Laree, Sara N. Salazar, Mark Steven Grove",Michael T. Sanchez,"Will Beckingham, Mark Steven Grove",8 May 2017(United Kingdom),United States,English
2862,Star Wars: The Last Jedi,"Star Wars: The Last Jedi (also known as Star Wars: Episode VIII – The Last Jedi or simply The Last Jedi) is a 2017 American epic space opera film written and directed by Rian Johnson. Produced by Lucasfilm and distributed by Walt Disney Studios Motion Pictures, it is the second installment of the Star Wars sequel trilogy, following The Force Awakens (2015), and the eighth episode of the nine-part ""Skywalker saga"". The film's cast includes Mark Hamill, Carrie Fisher, Adam Driver, Daisy Ridley, John Boyega, Oscar Isaac, Andy Serkis, Lupita Nyong'o, Domhnall Gleeson, Anthony Daniels, Gwendoline Christie, Kelly Marie Tran, Laura Dern, and Benicio del Toro. The Last Jedi follows Rey as she seeks the aid of Luke Skywalker in hopes of turning the tide for the Resistance in the fight against Kylo Ren and the First Order while General Leia Organa, Finn, and Poe Dameron attempt to escape a First Order attack on the dwindling Resistance fleet. The film features the first posthumous film performance by Fisher, who died in December 2016, and the film is dedicated to her memory.[4][5]",Rian Johnson,Rian Johnson,"Kathleen Kennedy, Ram Bergman","Mark Hamill, Carrie Fisher, Adam Driver, Daisy Ridley, John Boyega, Oscar Isaac, Andy Serkis, Lupita Nyong'o, Domhnall Gleeson, Anthony Daniels, Gwendoline Christie, Kelly Marie Tran, Laura Dern, Benicio del Toro",Steve Yedlin,Bob Ducsay,"December 9, 2017(Shrine Auditorium)",United States,English
2863,The Star,"The Star (also known as The Star: The Story of the First Christmas) is a 2017 American animated biblical film directed by Timothy Reckart, and written by Carlos Kotkin from a story by Kotkin and Simon Moore.[1] Set on the Nativity of Jesus and an original concept by Tom Sheridan,[7] the film features the voices of Steven Yeun, Gina Rodriguez, Zachary Levi, Keegan-Michael Key, Kelly Clarkson, Patricia Heaton, Kristin Chenoweth, Tracy Morgan, Tyler Perry, and Oprah Winfrey.",Timothy Reckart,,"Jenni Magee Cook, [, 1, ]","Steven Yeun, Gina Rodriguez, Zachary Levi, Keegan-Michael Key, Kelly Clarkson, Patricia Heaton, Kristin Chenoweth, Tracy Morgan, Tyler Perry, Oprah Winfrey",,Pam Ziegenhagen,"November 12, 2017(Regency Village Theater)",United States,English
2864,Starship Troopers: Traitor of Mars,"After the events of Invasion, Johnny Rico has been demoted to the rank of colonel and relocated to a space station orbiting Mars to train a new batch of troopers. Unfortunately, his squad is incompetent. Mars has low support for the war, seeing their planet unaffected by the bug conflict and even suggesting pulling out from the war. Because of their laid-back attitude, the denizens of Mars are unprepared for a full-scale bug invasion.","Shinji Aramaki, Masaru Matsumoto",Edward Neumeier,"Joseph Chou, Max Nishi, Tomi Hashimoto","Casper Van Dien, Dina Meyer, DeRay Davis",,,"August 21, 2017","Japan, [, 1, ], United States, [, 2, ]",English
2865,Steel Rain,"The film opened in South Korea on December 14, 2017, and was later released worldwide on March 14, 2018, on Netflix.[9][10] A standalone sequel titled Steel Rain 2: Summit was released in 2020, with Jung Woo-sung and Kwak Do-won returning to play the leading but different roles.",Yang Woo-suk,,"Park Joon-ho, Kim Tae-won, Sun Young","Jung Woo-sung, Kwak Do-won",Lee Hyung-duk,Lee Gang-hee,"December 14, 2017",South Korea,"Korean, English, Japanese, Spanish"
2866,Step,"Step (sometimes stylized STEP) is a 2017 American documentary film directed by Amanda Lipitz, focusing on a girls' Baltimore high school dance team. It won the U.S. Documentary Special Jury Award for Inspirational Filmmaking at the 2017 Sundance Film Festival and the Audience Award for Best Feature at the 2017 AFI Docs Festival.[2] It was released in theaters on August 4, 2017.",Amanda Lipitz,,"Amanda Lipitz, Steven Cantor","Blessin Giraldo, Cori Grainger, Tayla Solomon, Gari McIntyre, Paula Dofat",Casey Regan,Penelope Falk,"January 21, 2017(Sundance)",United States,English
2867,Stephanie,"Stephanie is a 2017 American supernatural horror film directed by Akiva Goldsman and written by Ben Collins and Luke Piotrowski. It stars Frank Grillo, Anna Torv and Shree Crooks.",Akiva Goldsman,"Ben Collins, Luke Piotrowski","Jason Blum, Ellen Goldsmith-Vein, Adrienne Biddle, Matt Kaplan","Frank Grillo, Anna Torv, Shree Crooks",Antonio Riestra,"Wayne Wahrman, Timothy Alverson","April 27, 2017(Overlook Film Festival)",United States,English
2868,Still/Born,"Still/Born is a 2017 Canadian psychological horror film directed and co-written by Brandon Christensen and starring Christie Burke and Jesse Moss. It premiered on April 29, 2017, at the Overlook Film Festival and received generally positive reviews, with critics praising Burke's performance as Mary.",Brandon Christensen,"Brandon Christensen, Colin Minihan","Chris Ball, Kurtis David Harder, Colin Minihan","Christie Burke, Jesse Moss, Rebecca Olson, Jenn Griffin, Michael Ironside",Bradley Stuckel,,"April 29, 2017(Overlook Film Festival)",Canada,English
2869,Stirgay Sre Na Manum,This article about a 2010s action film is a stub. You can help Wikipedia by adding missing information.,,,,,,,,,
2870,Stop the Boats – The Lie of Saving Lives at Sea,Stop the Boats – The Lie of Saving Lives at Sea is a 2017 documentary film about Operation Sovereign Borders the policy of the government of Australia to stop any refugees reaching Australian territory by boat.,Nicolai Jung,,"Phil Miller, Nicolai Jung",,Nicolai Jung,,2017,"Germany, United Kingdom",English
2871,Stopping Traffic,Stopping Traffic is a 2017 American documentary film directed by Sadhvi Siddhali Shree and produced by the team of monks at Siddhayatan Tirth.[2][3][4],"Sadhvi Siddhali Shree, Sadhvi Anubhuti, [, 1, ]",,Siddhayatan Tirth,,,Jason Calhoun,"September 29, 2017","The United States, Philippines, Mexico",English
2872,Stories of Love That Cannot Belong to This World,The film premiered at the 70th Locarno Film Festival.[1][2] It had its national premiere at the 35th Torino Film Festival.[3] It was released on Italian cinemas on 29 November 2017.[4],Francesca Comencini,,Domenico Procacci,"Lucia Mascino, Thomas Trabacchi",Valerio Azzali,Ilaria Fraioli,2017,,Italian
2873,Stormy Hearts,"Stormy Hearts is a 2017 musical movie written by Brenda Ogbuka and Chijioke Ononiwu. It was produced by Judith Audu and directed by Tope Alake under the collaboration studio of Judith Audu's Productions and Iroko TV.  [1][2]  The movie stars Christiana Martin, Theresa Edem-Isemin, Eddie Watson, Kenneth Okolie, Fred Amata, Etinosa Idemudia, Kelechi Udegbe, Greg 'Teddy Bear' Ojefua, Rotimi Salami, Stan Nze, and others.[3]",Tope Alake,Brenda Ogbuka and Chijioke Ononiwu,Judith Audu,"Christiana Martin, Theresa Edem-Isemin, Eddie Watson, Kenneth Okolie, Fred Amata, Etinosa Idemudia, Kelechi Udegbe, Greg Ojefua, Rotimi Salami, Stan Nze.",,,2017,Nigeria,English language
2874,Story in Taipei,"The somewhat convoluted plot involves a thief who steals a taxi, which is then boarded by a passenger. They are involved in an accident with a drunk-driving politician, who is having an affair with his assistant. Fearing scandal, he offers to buy the taxi and pay NT$500,000 in exchange for silence. The taxi-driving thief and his passenger try to blackmail the politician for more money. Unknown to them all, there is a person in the taxi's boot. The politician's wife, a doctor, starts investigating her husband's activities. At the end, all characters meet and a lot of issues are revealed, including that some other subplots were just made up stories.[2]",Huang Ying-hsiung,,,,,,"May 19, 2017",Taiwan,"Chinese, Taiwanese"
2875,Story of a Girl,"Story of a Girl is a 2017 American drama television film directed by Kyra Sedgwick and written by Laurie Collyer and Emily Bickford Lansbury, based on the 2007 novel of the same name by Sara Zarr. The film stars Kevin Bacon, Jon Tenney, Ryann Shane, Sosie Bacon and Tyler Johnston.[1] It aired on July 23, 2017, in the United States on the Lifetime network.[2]",,,,,,,,,
2876,A StoryBots Christmas,"A StoryBots Christmas is an American Christmas television special based on the characters from the digital educational program StoryBots and the original television series Ask the StoryBots and StoryBots Super Songs. It was created and produced by JibJab Bros. Studios (now StoryBots Inc.) and premiered exclusively on Netflix on December 1, 2017.[1] It received six nominations for the 45th Daytime Emmy Awards and won two, including for Outstanding Special Class Animated Program.",,,,,,,,,
2877,Strange Colours,"Strange Colours is a 2017 Australian film set in the opal-mining town of Lightning Ridge, New South Wales. It was directed by Alena Lodkina.",Alena Lodkina,,,"Kate Cheel, Daniel P. Jones, Justin Courtin",,,2017,Australia,English
2878,The Strange Ones,"The Strange Ones is a 2017 American thriller drama film directed by Christopher Radcliff and Lauren Wolkstein, and written by Christopher Radcliff. It is a feature-length adaptation of a short film directed by Radcliff and Wolkstein in 2011. The film stars Alex Pettyfer, James Freedson-Jackson, Emily Althaus, Gene Jones, Owen Campbell, and Tobias Campbell. It was released on DirecTV on December 7, 2017, before arriving on video on demand and in theaters on January 5, 2018, released by Vertical Entertainment.","Christopher Radcliff, Lauren Wolkstein",,"Sébastien Aubert, Shani Geva, Michael Prall, Eric Schultz, Daniela Taplin Lundberg","Alex Pettyfer, James Freedson-Jackson, Emily Althaus, Gene Jones, Owen Campbell, Tobias Campbell",Todd Banhazl,"Christopher Radcliff, Lauren Wolkstein","March 11, 2017(SXSW)",United States,English
2879,Stranger Fruit,"Stranger Fruit is a 2017 American documentary film about the 2014 shooting of Michael Brown by a Ferguson, Missouri police officer. The film showed previously unpublished surveillance video that director Jason Pollock alleges was concealed from jury members and the public in order to tarnish Brown's image.",Jason Pollock,,Jeremiah Younossi,,"Beth Cloutier, Jason Pollock",Jason Pollock,"March 11, 2017(SXSW)",United States,English
2880,Strangers Within,"Strangers Within is a 2017 British home invasion horror film. The film stars Elana Di Troya as Sam, the daughter of a world-famous artist who is left home alone for a weekend. Joined by her three best friends, Sam hosts a casual gathering. This lasts barely an hour as one of the girls’ boyfriend arrives with two friends who have attended the gathering with an ulterior motive.[1]",Liam Hooper,,"Liam Hooper, Mark Stewart, Mikey Fendick","Elana Di Troya, Owen Bleach, Rosie Taylor-Ritson, Flynn Horne, Nadja Zachary, Calum McNab, Jorja Fox, Jonathan Raggett",Mark Stewart,"Liam Hooper, Mikey Fendick",24 April 2017,United Kingdom,English
2881,Stratton,"Stratton is a 2017 British action thriller film directed by Simon West, based on the novel series of the same name by Duncan Falconer. The series' lead character John Stratton is played by Dominic Cooper, while the rest of the cast includes Gemma Chan, Austin Stowell, Tyler Hoechlin, and Tom Felton. Principal photography on the film began on 15 July 2015 in Brindisi, Italy. The film was released in the UK on 1 September 2017.",Simon West,"Duncan Falconer, Warren Davis II",Matthew Jenkins,"Dominic Cooper, Gemma Chan, Austin Stowell, Tyler Hoechlin, Tom Felton, Olegar Fedoro",Felix Wiedemann,Andrew MacRitchie,1 September 2017(United Kingdom),United Kingdom,English
