,title,description,directed_by,written_by,produced_by,starring,cinematography,edited_by,release_date,country,language
2178,Sinkhole,"Sinkhole (Korean: 싱크홀) is a 2021 South Korean disaster comedy film, directed by Kim Ji-hoon and starring Cha Seung-won, Kim Sung-kyun, Lee Kwang-soo and Kim Hye-jun. It is about an average man's house, that took 11 years to obtain, but going down a sinkhole 500 meters underground in a minute.[6] The film with a production cost of ₩15 billion[3] was slated to release in the Chuseok holidays of 2020 but its release was postponed due to the resurgence of the COVID-19 pandemic.[7] It had its world premiere on August 6, at the 74th Locarno Film Festival held  in Locarno, Switzerland.[1] It was released in theatres on August 11, 2021.[2]",Kim Ji-hoon,,"Lee Soo-nam, Kim Yang-yeon","Cha Seung-won, Kim Sung-kyun, Lee Kwang-soo, Kim Hye-jun",Shin Tae-ho,Shin Min-kyung,"August 6, 2021(LFF)1",South Korea,Korean
2179,Sir Alex Ferguson: Never Give In,"Sir Alex Ferguson: Never Give In is a 2021 British documentary film about the former Scotland, Aberdeen and Manchester United football manager Alex Ferguson.",Jason Ferguson,,Andrew Macdonald,Alex Ferguson,,,6 March 2021(Glasgow Film Festival)1,United Kingdom,English
2180,Sister,"Sister, also known as My Sister (Chinese: 我的姐姐), is a 2021 Chinese coming-of-age drama film directed by Yin Ruoxi and written by You Xiaoying [zh].  It stars Zhang Zifeng in the titular lead role, with Xiao Yang, Zhu Yuanyuan, Duan Bowen, and Connor Leong as the other cast  members. It was released in China on 2 April 2021.[4] The film grossed US$52.8 million in its opening weekend,[3] replacing Godzilla vs. Kong as the top film at the weekend Chinese box office.[5]",Yin Ruoxi,"You Xiaoying, [, zh, ]",,"Zhang Zifeng, Xiao Yang, Zhu Yuanyuan, Duan Bowen, Connor Leong",,,2 April 2021,China,"Standard Mandarin, Sichuanese"
2181,Sisterhood,"Sisterhood (Macedonian: Сестри, romanized: Sestri) is a 2021 drama film co-written and directed by Dina Duma.[1] It was selected as the Macedonian entry for the Best International Feature Film at the 94th Academy Awards.[2]",Dina Duma,"Dina Duma, Martin Ivanov",,Antonija Belazelkoska,,,23 August 2021(KVIFF),"North Macedonia, Kosovo, Montenegro",Macedonian
2182,Sisters on Track,"Sisters on Track is a 2021 American documentary film made for Netflix and directed by Tone Grøttjord-Glenne and Corinne van der Borch.[1][2] Its story follows sisters and track and field athletes Tai, Rainn, and Brooke Sheppard as they navigate the obstacles of living in a homeless shelter with their single mother.[3][4] The film was released on June 24, 2021.","Tone Grøttjord-Glenne, Corinne van der Borch",Sean Gullette,"Tone Grøttjord-Glenne, Anita Rehoff Larsen","Tai Sheppard, Rainn Sheppard, Brooke Sheppard",Derek Howard,"Cheree Dillon, Andrew Doga, Sloane Klevin","June 24, 2021",United States,English
2183,Sit. Stay. Love.,Aid worker Annie Blake (Georgia Flood) teams with her old school nemesis Dylan (Ezekiel Simat) to save the local animal shelter and find homes for the animals.,Tori Garrett,Holly Hester,"Kelly Son Hing, Spencer McLaren, Steve Jaggi","Georgia Flood, Ezekiel Simat",HB Gibson,Charlotte Cutting,2 December 2021,Australia,English
2184,Sitapur the City of Gangster,"Sitapur The City Of Gangster is a 2021 Indian Hindi film featuring Ravi Sudha Choudhary,[1] Aparna Mallick and Gaurav Kumar. The Film is released on MX player.[2]",Mobeen Warsi,,Ravi Sudha Choudhary,"Ravi Sudha Choudhary, Anchal Pandey, Anil Rastogi",,Akhilesh Mitra,13 August 2021,India,Hindi
2185,Sivakumarin Sabadham,Sivakumarin Sabadham (transl. Sivakumar's vow) is a 2021 Indian Tamil-language musical comedy drama film written and directed by Adhi of Hiphop Tamizha who co-produced the film with Sathya Jyothi Films in the banner Indie Rebels.[1] Adhi also stars as the lead alongside Prankster Rahul in his debut and Madhuri Jain.[2] The film was released on 30 September 2021[3] to mixed reviews and did average collections.,Hiphop Tamizha,,"Hiphop Tamizha, Senthil Thyagarajan, Arjun Thyagarajan","Hiphop Tamizha, Prankster Rahul, Madhuri Jain",Arjunraja,Deepak S. Dwaraknath,30 September 2021,India,Tamil
2186,The Six,"There were eight Chinese male passengers traveling in third-class aboard Titanic, all of whom were professional mariners heading to New York to work on a fruit steamer. Six of the men survived the sinking. Four escaped on the same lifeboat as Titanic's owner J. Bruce Ismay, whilst another was the last person rescued alive from the water.[3] Upon arrival in New York, the six Chinese men were held at the border, and deported within 24 hours. Various media at the time reported stories that they had behaved dishonourably (six of the eight survived whereas only 16% of other third class men survived), and employed racist language and stereotypes,[3][4] which Nancy Wang Yuen notes was, ""reflective of the Chinese Exclusion Act that was in effect at the time.""[5]",Arthur Jones,,Luo Tong,,,,16 April 2021(China),,English & Chinese (subtitles)
2187,Sixteen Rounds,"The film revolves around a former army man Captain Ddamba (Michael Wawuyo Jr.) and his wife Dorothy Natasha Sinayobye
and their messy love life characterized by infidelity.",Loukman Ali,,"Usama Mukwaya, , Loukman Ali","Natasha Sinayobye, Michael Wawuyo Jr., Aganza Prince, Jack Sserunkuma",Loukman Ali,,16 September 2021(Youtube),Uganda,English
2188,Skater Girl,"Skater Girl is a 2021 coming-of-age sports drama film directed by Manjari Makijany. The cast includes newcomers Rachel Sanchita Gupta and Shafin Patel, and also stars Amrit Maghera, Jonathan Readwin and Waheeda Rehman. It was written by Manjari Makijany and Vinati Makijany, who co-produced the film through their Indian production company Mac Productions.[3] It was released on 11 June 2021 by Netflix to critical acclaim.[4]",Manjari Makijany,"Manjari Makijany, Vinati Makijany","Manjari Makijany, Vinati Makijany, Emmanuel Pappas","Rachel Sanchita Gupta, Shafin Patel, Amrit Maghera, Jonathan Readwin, Waheeda Rehman","Manjari Makijany, G. Monic Kumar, Alan Poon",Deepa Bhatia,11 June 2021,"India, United States","Hindi, English"
2189,Skinwalker,"Skinwalker is a 2021 American Western thriller film written and directed by Robert Conway.[1][2][3] It stars Eva Hamilton, Cameron Kotecki and Amelia Haberman.[4] The film was released on DVD and digital platforms on July 13, 2021.[5]",Robert Conway,Robert Conway,"Robert Conway, Norman S Davis, Phil Staley, Tommye Staley","Eva Hamilton, Cameron Kotecki, Amelia Haberman, Dan Higgins",Robert Conway,Owen Conway,"July 13, 2021",United States,English
2190,Sky,"The three main characters are: Lieutenant Colonel Oleg Soshnikov (Igor Petrenko), Captain Konstantin Muravyov (Ivan Batarev), and 
Major Vadim Zakharov (Sergey Gubanov). Three different characters, three different fates, which are destined to converge at the Khmeimim Air Base.",Igor Kopylov,Igor Kopylov,"Sergey Scheglov, Inessa Yurchenko, Igor Kopylov","Igor Petrenko, Ivan Batarev, Sergey Gubanov, Maria Mironova, Ilya Noskov","Garik Zhamgaryan, Yevgeny Kordunsky",Vitaly Vinogradov,"November 18, 2021",Russia,Russian
2191,Skylab,"Skylab is a 2021 Indian Telugu-language period comedy drama film written and directed by debutant Vishvak Khanderao. Produced by Byte Features in association with Nithya Menen Company, the film stars Nithya Menen, Satyadev and Rahul Ramakrishna. The plot follows fictitious incidents in a Telangana village preceding the disintegration of the American space station Skylab in 1979. The film traces the fear looming among the villagers in a comical manner in light of these developments.",Vishvak Khanderao,Vishvak Khanderao,"Prithvi Pinnamaraju, Nithya Menen","Nithya Menen, Satyadev, Rahul Ramakrishna",Aditya Javvadi,Ravi Teja Girijala,4 December 2021,India,Telugu
2192,Slapface,"Slapface is a 2021 American Indie horror film[4] written and directed by Jeremiah Kipp and produced by Mike Manning. A feature-length adaptation of Kipp's 2017 short film of the same name, it features an ensemble cast that includes Manning, August Maturo, Libe Barer, Dan Hedaya and Lukas Hassel as the film's monster.[5]",Jeremiah Kipp,Jeremiah Kipp,"Mike Manning, Artisha Mann Cooper, Joe Benedetto","August Maturo, Mike Manning, Libe Barer, Dan Hedaya",Dominick Sivilli,Katie Dillon,"March 20, 2021(Cinequest Film Festival)",United States,English
2193,Sleelatahanir Pore,"Sleelatahanir Pore is a 2021 Bengali social drama film directed by Reshmi Mitra[1] and produced by SK Sahid Imam.[2] The film featuring Soumitra Chatterjee, Rahul Banerjee, Abhishek Chatterjee and Moubani Sorcar, is based on a novel of the same name by the Bengali poet Mallika Sengupta.[3][4] The film about a rape victim survivor was released on 12 March 2021 under the banner of Sonam Movies.[2][5]",Reshmi Mitra,,SK Sahid Imam,"Soumitra Chatterjee, Rahul Banerjee, Abhishek Chatterjee, Shubham Imam, Moubani Sorcar",Badal Sarkar,Suvojit Singha,12 March 2021,India,Bengali
2194,Slovo House,The world premiere of the film took place in 2021 at the 37th Warsaw Film Festival. The Ukrainian premiere was held in Chernivtsi on 17 June 2022 at the Mykolaichuk OPEN Festival.[1] The film was released in cinemas on 9 May 2024.,Taras Tomenko,,,,,,October 2021(Warsaw Film Festival),Ukraine,Ukrainian
2195,Slumber Party Massacre,"Slumber Party Massacre is a 2021 slasher film directed by Danishka Esterhazy and written by Suzanne Keilly. It is described as a ""modern reimagining"" of and stand-alone sequel to the original 1982 film The Slumber Party Massacre, and the fourth film released in the overall Massacre franchise. It stars Hannah Gonera, Frances Sholto-Douglas, Alex McGregor, Mila Rayne, Reze-Tiana Wessels with Schelaine Bennett, Rob van Vuuren and Jennifer Steyn. It follows a girls' slumber party which becomes a bloodbath when an escaped mental patient arrives with a power drill.",Danishka Esterhazy,Suzanne Keilly,"Adam Friedlander, Samantha Levine, Tebogo Maila","Hannah Gonera, Frances Sholto-Douglas, Alex McGregor, Mila Rayne, Reze-Tiana Wessels, Schelaine Bennett, Rob van Vuuren, Jennifer Steyn",Trevor Calverly,David Trevail,"September 27, 2021(Fantastic Fest)","United States, South Africa",English
2196,Small Body,"It had its world premiere at the Critics' Week sidebar of the 74th Cannes Film Festival on 10 July 2021,[2][3] before being released on 19 January 2022 in Slovenia by Vertigo,[4] on 10 February 2022 in Italy by Istituto Luce,[5] and on 16 February 2022 in France by Arizona Distribution.[6] It won various accolades, including a David di Donatello for Best New Director and the European Film Award for the Discovery of the Year.[7]",Laura Samani,,"Nadia Trevisan, Alberto Fasulo, [, it, ], Thomas Lambert, Danijel Hočevar","Celeste Cescutti, Ondina Quadri, [, it, ]",Mitja Ličen,Chiara Dainese,10 July 2021(Cannes),"Italy, France, Slovenia","Friulian, Venetian"
2197,Small Engine Repair,Small Engine Repair is a 2021 American drama film written and directed by John Pollono based on Pollono's play of the same name.,John Pollono,,"Peter Abrams, Jon Bernthal, Rick Rosenthal, Noah Rothman","Jon Bernthal, Shea Whigham, John Pollono, Spencer House",Matt Mitchell,"Christopher Robin Bell, David Moritz","September 10, 2021",,English
2198,A Small Fortune,The cast also includes Matt Cooke and Andrea Bang as police officers.[2],Adam Perry,Adam Perry,"Jason Arsenault, Jenna MacMillan, Mary Sexton","Stephen Oates, Liane Balaban, Joel Thomas Hynes",Jeff Wheaton,Justin Oakey,"September 18, 2021(AFF)",Canada,English
2199,"Smyrna, My Beloved","The story follows the wealthy Greek Baltatzis family in the multicultural city of Smyrna during the Greco-Turkish War 1919-1922 and after the Turkish army entered the city in 1922, and shows the suffering and exodus of the ethnic Greeks of the city.[2]",Grigoris Karantinakis,"Mimi Denisi, Martin Sirman",,"Mimi Denisi, Burak Hakkı, Rupert Graves, Susan Hampshire",Simos Sarketzis,,"December 23, 2021",Greece,Greek
2200,Snake Eyes,"Snake Eyes (or Snake Eyes: G.I. Joe Origins) is a 2021 American superhero film[5][6] based on Hasbro's G.I. Joe toy line character Snake Eyes. It is the third installment in the G.I. Joe film series. The film is directed by Robert Schwentke from a screenplay by Evan Spiliotopoulos, Joe Shrapnel, and Anna Waterhouse. It serves as an origin story for the title character, while also being a reboot of the film series. The film stars Henry Golding as Snake Eyes, with Andrew Koji, Úrsula Corberó, Samara Weaving, and Iko Uwais in supporting roles.",Robert Schwentke,,"Brian Goldner, Erik Howsam, Lorenzo di Bonaventura","Henry Golding, Andrew Koji, Úrsula Corberó, Samara Weaving, Iko Uwais",Bojan Bazelli,Stuart Levy,"July 23, 2021(United States)",United States,"English, Japanese"
2201,Snakehead,"Snakehead is a 2021 American crime drama action-thriller film edited, produced, written and directed by Evan Jackson Leong and starring Shuya Chang, Jade Wu and Sung Kang. The film premiered in the Discovery section at the 2021 Toronto International Film Festival.[1]",Evan Jackson Leong,Evan Jackson Leong,"Evan Jackson Leong, Anson Ho, Dan Mark, Brian Yang","Shuya Chang, Jade Wu, Sung Kang",Ray Huang,"Evan Jackson Leong, Greg Louie, Chelsea Taylor","September 14, 2021(TIFF)",United States,"Chinese, English"
2202,"Snow, Tea and Love","Three friends who, due to a less fortunate situation, end up in jail. There they plan their escape and with the help of a local mobster they manage to escape only to prepare the next robbery. But a potion with really strange consequences falls into his hands and everything gets complicated. Also at stake is a giant diamond valued at $20 million.[7][8]",Cătălin Bugean,Andreas Petrescu,"Claudiu Boboc, Cătălin Bugean, Tiberiu Ioana, Liviu Varciu","Alecsandra Timofte Revnic, Alex Velea, Alina Pușcaș, Anca Dinicu, Andreas Petrescu, Angel Popescu, Carmen Tănase, Cătălin Bugean, Cosmin Seleși, Cristian Iacob, Dan Negru, Dorian Popa, Dragos Dumitru, Florin Busuioc, Ioana Mihail Tiberiu, Iuliana Luciu, Levent Sali, Liviu Vârciu, Marin Barbu, Monica Anghel, Paula Chirilă, Pepe, Raluka, Sergiu Costache, Sorin Bontea",Padure Danut,,"September 10, 2021",Romania,Romanian
2203,So Vam,"So Vam is a 2021 Australian horror film directed by Alice Maio Mackay, and co-written by Alice Maio Mackay and Benjamin Pahl Robinson. It stars Xai, Grace Hyland, Tumelo Nthupi, Chris Asimos, and Erin Paterson. The film's cast also includes drag performers BenDeLaCreme and Etcetera Etcetera.",Alice Maio Mackay,"Alice Maio Mackay, Benjamin Pahl Robinson","Alice Maio Mackay, Ben Yennie","Xai, Grace Hyland, Tumelo Nthupi, Chris Asimos, Erin Paterson",Aaron Schuppan,Daniel Vink,2021,Australia,English
2204,Social Hygiene,"The film's trailer, released in February 2021, consists entirely of footage of the main cast in period dress, standing some distance apart in a field without any spoken dialogue.[4] Although the actual film does feature dialogue, it does unfold largely with the actors standing at significant distance from each other and being shot with a fixed-location camera.[5] Côté has noted, however, that while this complies with the social distancing requirements during the COVID-19 pandemic, the film had actually been written before such restrictions were imposed;[6] he has, however, acknowledged that he had considered the script incomplete and not ready to enter production, and decided to make the film only after Corriveau convinced him that the production limitations imposed by the pandemic made it viable.[7]",Denis Côté,Denis Côté,"Denis Côté, Andreas Mendritzki, Annie St-Pierre, Aonan Yang","Maxim Gaudette, Larissa Corriveau, Évelyne Rompré",François Messier-Rheault,Nicolas Roy,"March 2, 2021(Berlin)",Canada,French
