,title,description,directed_by,written_by,produced_by,starring,cinematography,edited_by,release_date,country,language
3021,Thamaasha,"Thamaasha (transl. Joke) is a 2019 Indian Malayalam-language film written and directed by Ashraf Hamza and produced by Sameer Thahir, Shyju Khalid, Lijo Jose Pellissery and Chemban Vinod Jose.The film stars Vinay Forrt, Chinnu Chandni,  Divya Prabha and Grace Antony.[1] The music was composed by Rex Vijayan and Shahabaz Aman. The film released in theaters on 5 June 2019.[2] It is an official remake of the 2017 Kannada movie Ondu Motteya Kathe.[3][4][5]",Ashraf Hamza,Ashraf Hamza,"Sameer Thahir, Shyju Khalid, Lijo Jose Pellissery, Chemban Vinod Jose","Vinay Forrt, Chinnu Chandni, Divya Prabha, Grace Antony",Sameer Thahir,Shafique Mohamed Ali,5 June 2019,India,Malayalam
3022,Thambi,"Thambi (transl. Younger Brother) is a 2019 Indian Tamil-language action thriller film directed by Jeethu Joseph. Co-written by Rensil D'Silva, Sameer Arora, Jeethu Joseph and K. Manikandan, it was jointly produced by Viacom 18 Motion Pictures and Parallel Mind Productions. The film stars Jyothika, Sathyaraj, Karthi, Nikhila Vimal and Ammu Abhirami. The music and background score was composed by Govind Vasantha.",Jeethu Joseph,,"Viacom 18 Motion Pictures, Suraj Sadanah","Jyothika, Sathyaraj, Karthi, Nikhila Vimal, Ammu Abhirami",R. D. Rajasekhar,V. S. Vinayak,20 December 2019,India,Tamil
3023,Thanimai,"Thanimai (transl. Loneliness) is a 2019 Indian Tamil-language drama film written and directed by S. Sivaraman. It stars Sonia Agarwal in the lead role with choreographer turned actor Sandy, and Ganja Karuppu in supporting roles.[1] The film follows the life of a Sri Lankan refugee woman in Malaysia who returns to her home country in search of her long-lost child.[2] Principal photography for Thanimai commenced during late 2018. The film was theatrically released on 26 April 2019 as a lone release in Tamil for the week.[3][4][5]",S. Sivaraman,S. Sivaraman,S.Sundaravalli,Sonia Agarwal,Venkidarshan,Dinesh G,3 May 2019,India,Tamil
3024,Thanks for Everything,"The film's cast also includes Robin Aubert, Guy Nadon, Patrick Hivon, Jean-François Pichette, Aliocha Schneider and Sasha Migliarese.[2]",Louise Archambault,Isabelle Langlois,André Dupuy,"Julie Perreault, Magalie Lépine-Blondeau",Yves Bélanger,Isabelle Malenfant,"December 25, 2019",Canada,French
3025,Thanneer Mathan Dinangal,"Thanneer Mathan Dinangal (transl. Watermelon Days) is a 2019 Indian Malayalam-language coming-of-age comedy-drama film co-written and directed by Girish A.D., and jointly produced by Jomon T. John, Shebin Backer, and Shameer Muhammed.[5] The film stars Vineeth Sreenivasan, Mathew Thomas, Anaswara Rajan and Naslen.[6] The music was composed by Justin Varghese. The film follows Jaison, a teenager, who has a crush on Keerthy, but she does not reciprocate his feelings. To make things worse, he gets in trouble with Ravi, the new teacher who is liked by everyone, especially Keerthy.",Girish A.D.,"Girish A.D., Dinoy Paulose","Jomon T. John, Shebin Backer, Shameer Muhammed, [, 1, ]","Vineeth Sreenivasan, Mathew Thomas, Anaswara Rajan, Naslen","Vinod Illampilly, Jomon T. John",Shameer Muhammed,26 July 2019,India,Malayalam
3026,Thavam,"Thavam (transl. Penance) is a 2019 film co-directed by R. Vijay Anand and A. R. Suriyan, both of whom directed Vilayattu Aarambam.[1] The film stars newcomers Vasi Ashif, Pooja Shree, and Seeman in the lead roles.[2] The film released on 8 November.[3]","R. Vijay Anand, A. R. Suriyan","R. Vijay Anand, A. R. Suriyan",Vasi Asif,"Vasi Ashif, Pooja Shree, Seeman",,,8 November 2019,India,Tamil
3027,Them That Follow,"Them That Follow is a 2019 American mystery horror drama film written and directed by Britt Poulton and Dan Madison Savage in their feature directorial debuts. The film stars Olivia Colman, Kaitlyn Dever, Alice Englert, Jim Gaffigan, Walton Goggins, Thomas Mann, and Lewis Pullman. Set in a remote Pentecostal community in Appalachia, it follows Mara Childs (Englert), a woman who, while being courted for marriage by parishioner Garret (Pullman), discovers she is pregnant with the child of her former lover Augie Slaughter (Mann), forcing her to keep both the affair and her pregnancy a secret from her pastor father Lemuel (Goggins), her friend Dilly Picket (Dever), and Augie's parents Hope (Colman) and Zeke (Gaffigan).","Britt Poulton, Dan Madison Savage","Britt Poulton, Dan Madison Savage","Gerard Butler, Bradley Gallo, Michael A. Helfant, Danielle Robinson, Alan Siegel","Olivia Colman, Kaitlyn Dever, Alice Englert, Jim Gaffigan, Walton Goggins, Thomas Mann, Lewis Pullman",Brett Jutkiewicz,Joshua Raymond Lee,"January 27, 2019(Sundance)",United States,English
3028,There Are No Fakes,"At the time of the film's release, Hearn's lawsuit had been dismissed by the courts on the grounds that he could not definitively prove that the painting was fake; in September 2019, the decision was overturned by the Ontario Court of Appeal, which awarded Hearn $60,000 on the grounds that the legal onus was actually on the gallery owner to prove that the painting was real, which he also could not do.[5]",Jamie Kastner,Jamie Kastner,"Jamie Kastner, Laura Baron Kastner",Kevin Hearn,Derek Rogers,Michael Hannan,"April 29, 2019(Hot Docs)",Canada,English
3029,There's Something in the Water,"The film begins by depicting conditions in the black community outside of Shelburne, Nova Scotia, where a correlation between contaminated well water and elevated rates of cancer went unaddressed. The film also explores Indigenous communities in Nova Scotia such as Pictou Landing First Nation which was affected by water pollution in Boat Harbour and lastly Sipekneꞌkatik First Nation and their fight against the Alton Gas company's plan to release salt brine into the Shubenacadie River.[3]","Elliot Page, Ian Daniel",,"Elliot Page, Ian Daniel, Julia Sanderson, Ingrid Waldron",,"Ian Daniel, Elliot Page","Xavier Coleman, Hugo Perez","September 8, 2019(TIFF)",Canada,English
3030,They Say Nothing Stays the Same,"They Say Nothing Stays the Same (Japanese: ある船頭の話, Hepburn: Aru Sendō no Hanashi) is a 2019 Japanese drama film directed by Joe Odagiri and stars Akira Emoto. In the debut directorial feature by actor Joe Odagiri, the film follows an old ferryman in a remote Meiji era community. For years, he has transported people back and forth on a river amid unspoiled beauty. His placid and cyclical life is disturbed by the construction of the nearby bridge, and transformed by saving a girl floating in the water. Shot by Christopher Doyle and the debut film music feature by Tigran Hamasyan.[1]",Joe Odagiri,Joe Odagiri,"Shozo Ichiyama, Takuro Nagai, Yuusaku Nakajima","Akira Emoto, Ririka Kawashima, Nijiro Murakami",Christopher Doyle,"Joe Odagiri, Masaya Okazaki",13 September 2019(Japan),Japan,Japanese
3031,A Thief's Daughter,The film was nominated for two Goya Awards with Funes winning award for Best New Director.[2],Belén Funes,"Marçal Cebrian, Belén Funes",Antonio Chavarrías,"Greta Fernández, Eduard Fernández, Àlex Monner",Neus Ollé,Bernat Aragonés,25 September 2019(San Sebastián Film Festival),Spain,Spanish
3032,A Thing of Magic,"A Thing of Magic is a Marathi feature-film written, directed and produced by Nithin Anil.",Nithin Anil,,,,Priyadarsan N D,,19 October 2019,India,Marathi
3033,Things I Do for Money,"The film was the first-ever acting role for both Theodor and Maximilian Aoki, real-life sibling cellists from Hamilton who also composed the film's score.[3] Their father, Edward Aoki, also has a supporting role in the film as another hitman;[4] the film's cast also includes Yodit Tewoderos, Rhett Morita, Jennifer Lynn Walton, Dax Lough, Danilo Reyes, Colette Zacca and Ali Kazmi.",Warren P. Sonoda,"Gary R.D. Nolan, Warren P. Sonoda","Emily Andrews, Avi Federgreen, Laura Nordin, Jen Pogue","Theodor Aoki, Maximilian Aoki",Christoph Benfey,"Anna Catley, Kat Webber","December 6, 2019(Whistler)",Canada,English
3034,Thipparaa Meesam,Thipparaa Meesam (transl. Twirl your mustache) is a 2019 Indian Telugu-language suspense thriller film starring Sree Vishnu and  Nikki Tamboli with Rohini in an important role.,Krishna Vijay,Krishna Vijay,Rizwan,"Sree Vishnu, Nikki Tamboli",Siddharth J.,Dharmendra Kakarala,8 November 2019,India,Telugu
3035,Thirst,Thirst (Icelandic: Þorsti) is a 2019 Icelandic vampire splatter film directed by Gaukur Úlfarsson and Steinþór Hróar Steinþórsson and written by Björn Leó Brynjarsson.[1][2][3][4],"Gaukur Úlfarsson, Steinþór Hróar Steinþórsson",Björn Leó Brynjarsson,"Guðrún Olsen, Haraldur Hrafn Thorlacius","Hjörtur Sævar Steinason, Hulda Lind Kristinsdóttir, Jens Jensson, Ester Sveinbjarnardóttir, Birgitta Sigursteinsdóttir, Birna Halldórstóttir",Hakon Sverrisson,Ágúst Bent,25 October 2019,Iceland,Icelandic
3036,Thirumanam,"Thirumanam Sila Thiruthangaludan (transl. Marriage, with few corrections), also simply known as Thirumanam (transl. Marriage), is a 2019 Indian Tamil-language romantic drama film written and directed by Cheran and produced by Premnath Chandran.[1] The film stars Umapathy Ramaiah, Cheran, Kavya Suresh and Sukanya with an ensemble supporting cast. The music was composed by Siddharth Vipin with cinematography by Rajesh Yadav and editing by Ponnuvel Damodaran. The film released on 1 March 2019.",Cheran,Cheran,Premnath Chidambaram,"Umapathy Ramaiah, Cheran, Kavya Suresh, Sukanya",Rajesh Yadav,Ponnuvel Damodaran,1 March 2019,India,Tamil
3037,This Earth of Mankind,"This Earth of Mankind tells the story of Minke, a Javanese royal who falls in love with an Indo woman named Annelies, a daughter of Nyai Ontosoroh.[2]",Hanung Bramantyo,,Frederica,"Iqbaal Ramadhan, Mawar Eva de Jongh, Sha Ine Febriyanti",Ipung Rachmat Syaiful,"Sentot Sahid, Reynaldi Christanto",15 August 2019,Indonesia,Indonesian
3038,"This Is Not a Burial, It's a Resurrection","It was selected as the Lesotho entry for the Academy Award for Best International Feature Film at the 93rd Academy Awards, but it was not nominated.[3] It was the first time Lesotho had made a submission in the category.[4] The film received positive reviews from critics and was screened at several international film festivals.[5][6]",Lemohang Jeremiah Mosese,Lemohang Jeremiah Mosese,"Cait Pansegrouw, Elias Ribeiro","Mary Twala Mhlongo, Jerry Mofokeng Wa, Makhaola Ndebele, Tseko Monaheng, Siphiwe Nzima-Ntskhe",Pierre de Villiers,Lemohang Jeremiah Mosese,29 August 2019(Venice)1,"Lesotho, South Africa, Italy",Sotho
3039,This Is Not a Movie,"The film premiered at the 2019 Toronto International Film Festival.[1] In 2020, with its commercial distribution plan disrupted by the COVID-19 pandemic in Canada, Blue Ice Docs made the film available for online streaming rental in conjunction with a number of film festivals and independent theatres, including the Hot Docs Canadian International Documentary Festival,[2] the Cinéfest Sudbury International Film Festival,[3] the Reel Shorts Film Festival[4] and the Kelowna Rotary Centre for the Arts.[5]",Yung Chang,"Yung Chang, Nelofer Pazira","Anita Lee, Allyson Luchak, Nelofer Pazira, Ingmar Trost",Robert Fisk,Duraid Munajim,Mike Munn,"September 9, 2019(TIFF)",Canada,English
3040,This Is Not Berlin,"Carlos, a seventeen-year-old boy in Mexico City, doesn't fit in anywhere: neither in his family nor with his friends from school.  He and his best friend Gera sell his father's nude magazines to his classmates at school.  Even though he rejects his family's desire for him to become an engineer, Carlos is fond of fixing electronics.  In exchange for fixing a friend's electric keyboard, he is given a ride to the mythical nightclub called the Aztek, where the friend's band does frequent gigs.  He discovers the underground through the club.",Hari Sama,"Rodrigo Ordoñez, Max Zunino",,,Alfredo Altamirano,"Ximena Cuevas, Rodrigo Ríos, Hari Sama",25 January 2019(Sundance),Mexico,Spanish
3041,This Is Tomas,"Tomás (Hoze Meléndez), is a young man with autism who is taken unexpectedly by his brother-in-law (Leonardo Ortizgris), a versatile group musician, to a wedding. Along the way, Tomás will discover a world he did not know.[2]",María Torres,Enrique Vázquez,,"Hoze Meléndez, Leonardo Ortizgris, Marcela Guirado, Alan Estrada",Carlos Hidalgo,"Santiago Pérez Rocha León, Rodrigo Rodríguez",26 July 2019(Mexico),Mexico,Spanish
3042,Thiththa Aththa,The film consists with three songs.[5],"Prithiraj Weerarathna, [, 1, ]",Prithiraj Weerarathna,Prithiraj Weerarathna,"Tennison Cooray, Rajitha Hiran, Sanath Gunathilake",Sajitha Weerapperuma,Pravin Jayaratne,20 April 2019,Sri Lanka,Sinhala
3043,Thittam Poattu Thirudura Kootam,"Thittam Poattu Thirudura Kootam (transl. The group that plans and loots) is a 2019 Indian Tamil-language heist comedy thriller film directed by Sudhar and produced by Raghunathan. P.S. The film stars Parthiban, Chandran and Satna Titus in the lead roles. The cinematography was handled by Martin Joe, while the music was scored by Ashwath. Remain took care of the art direction while Billa Jagan took care of the stunts. Executive Producer for the film is Sriram. K.B. The film was co-produced by Chandrasekar. R.[1] The principal photography began in June 2016, and  was wrapped up in October 2016.",Sudhar,Sudhar,Raghunathan. P.S.,"Chandran, Satna Titus, Parthiban, Chaams, Daniel Annie Pope",Martin Joe,Venkat Ramanan. K.J.,27 September 2019,India,Tamil
3044,Tholu Bommalata,"Tholu Bommalata (transl. Puppetry) is a 2019 Telugu comedy drama film, produced by Maganti Durga Prasad on Suma Durga Creations banner[2] and directed by Viswanath Maganti.[3] It stars Rajendra Prasad, Vennela Kishore, Viswant Duddumpudi, Harshitha Chowdary in the lead roles[4][5] and music composed by Suresh Bobbili.[6][7][8]",Viswanath Maganti,,Maganti Durga Prasad,"Rajendra Prasad, Vennela Kishore, Viswant Duddumpudi, Harshitha Chowdary",Satish Mutyala,Kotagiri Venkateswara Rao,22 November 2019,India,Telugu
3045,Thorati,"Thorati is a 2019 Indian Tamil drama film directed by Marimuthu. It stars Shaman Mithru and Sathyakala in the lead roles, alongside a cast featuring predominantly newcomers. Featuring music composed by Ved Shankar, the film began production in mid-2018 was released on 2 August 2019.",P. Marimuthu,,Shaman Mithru,"Shaman Mithru, Sathyakala, R Nandaa (Sundar Raj)",Kumar Sridhar,Raja Mohammad,2 August 2019,India,Tamil
3046,Those Who Remained,"Those Who Remained (Hungarian: Akik maradtak) is a 2019 Hungarian drama film directed by Barnabás Tóth. The film is based on the 2003 novel Férfiidők lányregénye [2] (2021 English edition Those Who Remained) [3] by Zsuzsa Várkonyi.[4] It was selected as the Hungarian entry for the Best International Feature Film at the 92nd Academy Awards,[5] making the December shortlist.[6]",Barnabás Tóth,"Barnabás Tóth, Klára Muhi",Mónika Mécs,"Károly Hajduk, Abigél Szõke",Gábor Marosi,Ágnes Mógor,30 August 2019(Telluride FF),Hungary,Hungarian
3047,Thottappan,"Thottappan (transl: Godfather) is a 2019 Malayalam drama film directed by Shanavas K Bavakutty.[1][2][3] It depicts the affection between a girl and her godparent.[4] It is an adaptation of the short story ""Thottappan"" by Francis Noronha.[5]",Shanavas K Bavakutty,"P.S. Rafeeque, Francis Noronha","Devadas Kadancheri, Shailaja Manikandan","Vinayakan, Dileesh Pothan, Priyamvada Krishnan, Roshan Mathew",Suresh Rajan,Jithin Manohar,5 July 2019(location),India,Malayalam
